Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
811,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
812,"(0.6449195742607117, 0.06791308522224426, -5.064767537987791e-05)","(0.5827857851982117, 0.10907426476478577, -0.047045763581991196)","(0.546460747718811, 0.20060713589191437, -0.04992391914129257)","(0.5257195234298706, 0.28235116600990295, -0.02853856422007084)","(0.5203633904457092, 0.3380928933620453, -0.0027424113359302282)","(0.6199308037757874, 0.3149537444114685, -0.07429022341966629)","(0.5906333923339844, 0.4440884292125702, -0.05548970401287079)","(0.5522023439407349, 0.4225919842720032, -0.022740153595805168)","(0.5369546413421631, 0.38576963543891907, -0.0008514198125340044)","(0.6421817541122437, 0.31418874859809875, -0.03257223218679428)","(0.6045271754264832, 0.4255529046058655, -0.0013761711306869984)","(0.5655825138092041, 0.38893213868141174, 0.024596771225333214)","(0.5504084229469299, 0.3381252884864807, 0.036158207803964615)","(0.6543144583702087, 0.2927899658679962, 0.010960846208035946)","(0.6145632266998291, 0.37809693813323975, 0.0285718385130167)","(0.5826919674873352, 0.3525378406047821, 0.032538287341594696)","(0.572003185749054, 0.3100939691066742, 0.030643001198768616)","(0.6585752964019775, 0.26464012265205383, 0.05556217208504677)","(0.6259312033653259, 0.3372143805027008, 0.06233427673578262)","(0.5965204834938049, 0.3298555910587311, 0.05888381972908974)","(0.5821185111999512, 0.3036600351333618, 0.05842386558651924)",Move
813,"(0.6818549633026123, 0.06015905737876892, -3.60413032467477e-05)","(0.6255506277084351, 0.153544083237648, -0.033988721668720245)","(0.6002907156944275, 0.2506713271141052, -0.042636822909116745)","(0.5847371816635132, 0.3297232985496521, -0.03440440818667412)","(0.5871880054473877, 0.3977246880531311, -0.01922006905078888)","(0.6581506729125977, 0.3307915925979614, -0.043596282601356506)","(0.6632742881774902, 0.44483381509780884, -0.019725997000932693)","(0.6379848718643188, 0.49861085414886475, -0.0006678930367343128)","(0.612546980381012, 0.5216469168663025, 0.01101807039231062)","(0.6754705309867859, 0.32180124521255493, -0.008735333569347858)","(0.6773253679275513, 0.43798547983169556, 0.0178042184561491)","(0.6448209881782532, 0.47275611758232117, 0.029927847906947136)","(0.61795973777771, 0.46787360310554504, 0.03437699377536774)","(0.687615692615509, 0.30520662665367126, 0.02876325324177742)","(0.6780678033828735, 0.40708303451538086, 0.05387863144278526)","(0.6494830250740051, 0.43575364351272583, 0.05734778195619583)","(0.627778172492981, 0.4299596846103668, 0.060547392815351486)","(0.6950515508651733, 0.28539156913757324, 0.06606578826904297)","(0.6804727911949158, 0.3619692921638489, 0.0785527303814888)","(0.6606587171554565, 0.3916642367839813, 0.08113054931163788)","(0.644658088684082, 0.3960641622543335, 0.0837765783071518)",Move
814,"(0.7284278869628906, 0.06747235357761383, -2.9361819542828016e-05)","(0.6826254725456238, 0.1781046986579895, -0.024063464254140854)","(0.6639585494995117, 0.28465938568115234, -0.028773454949259758)","(0.651585042476654, 0.36691147089004517, -0.018318621441721916)","(0.6503255367279053, 0.43332767486572266, 0.005681550595909357)","(0.7097432017326355, 0.3537777066230774, -0.03570012375712395)","(0.7150447964668274, 0.4745153784751892, -0.018929241225123405)","(0.7015587687492371, 0.5382372736930847, -0.00548328272998333)","(0.6849083304405212, 0.5739071369171143, 0.004406322259455919)","(0.7213015556335449, 0.3422350287437439, -0.002252009464427829)","(0.7278869152069092, 0.4506587088108063, 0.02657938189804554)","(0.7084482312202454, 0.4916861653327942, 0.04163993522524834)","(0.6924112439155579, 0.5012091994285583, 0.05195257067680359)","(0.7321062684059143, 0.3267010748386383, 0.033454958349466324)","(0.7253771424293518, 0.42483896017074585, 0.05820910632610321)","(0.7071070671081543, 0.4584992229938507, 0.06880315393209457)","(0.6936097145080566, 0.46181297302246094, 0.08418317139148712)","(0.738247275352478, 0.3106382489204407, 0.0695968046784401)","(0.7255944609642029, 0.3828255534172058, 0.08364583551883698)","(0.7125704884529114, 0.4123067259788513, 0.09375976026058197)","(0.7033013701438904, 0.42131465673446655, 0.10810474306344986)",Move
815,"(0.7780534625053406, 0.08363601565361023, -6.0967100580455735e-05)","(0.7256977558135986, 0.21176686882972717, -0.009848673827946186)","(0.7094713449478149, 0.328809529542923, -0.006872766651213169)","(0.705841600894928, 0.41685324907302856, 0.00690552219748497)","(0.709385871887207, 0.48420003056526184, 0.03232462331652641)","(0.7588539123535156, 0.3870042562484741, -0.016699859872460365)","(0.7648509740829468, 0.5064945816993713, 0.006102126091718674)","(0.7493287920951843, 0.5709091424942017, 0.025579329580068588)","(0.7320243716239929, 0.6050278544425964, 0.04086175560951233)","(0.7773227691650391, 0.3728843033313751, 0.010900421068072319)","(0.7863683104515076, 0.4920267164707184, 0.047829557210206985)","(0.7680010795593262, 0.5458754897117615, 0.06706027686595917)","(0.7500964403152466, 0.5645272731781006, 0.08415542542934418)","(0.7936115264892578, 0.35742267966270447, 0.04071512073278427)","(0.7917280197143555, 0.4679419696331024, 0.07278402894735336)","(0.775641143321991, 0.5155891180038452, 0.08421766757965088)","(0.7624857425689697, 0.5299748182296753, 0.09975505620241165)","(0.8028695583343506, 0.3388623595237732, 0.07274331152439117)","(0.7928599715232849, 0.4215072989463806, 0.0913398340344429)","(0.7830092906951904, 0.4633946418762207, 0.10269296169281006)","(0.7772901058197021, 0.48594892024993896, 0.11998305469751358)",Move
816,"(0.8175244331359863, 0.11434459686279297, -1.9972212612628937e-05)","(0.7631955146789551, 0.2518972158432007, -0.026275895535945892)","(0.7516622543334961, 0.3678201735019684, -0.020004352554678917)","(0.7495667338371277, 0.4609034061431885, -0.0023412280716001987)","(0.7574723362922668, 0.5407516956329346, 0.02596142888069153)","(0.8231426477432251, 0.43293261528015137, -0.006398495752364397)","(0.82460618019104, 0.5521925091743469, 0.024056648835539818)","(0.8059879541397095, 0.6149738430976868, 0.0456262081861496)","(0.7856352925300598, 0.6465481519699097, 0.06369191408157349)","(0.841883659362793, 0.41410088539123535, 0.03072316013276577)","(0.8491705060005188, 0.5366237163543701, 0.07577982544898987)","(0.8270589113235474, 0.5845041275024414, 0.0985703393816948)","(0.8051493763923645, 0.6005597114562988, 0.11395871639251709)","(0.8534212112426758, 0.39205223321914673, 0.06614029407501221)","(0.8517857789993286, 0.49986350536346436, 0.09991160035133362)","(0.8334574699401855, 0.5458378791809082, 0.11175121366977692)","(0.8169116377830505, 0.5623722076416016, 0.12521138787269592)","(0.8563123345375061, 0.3701012432575226, 0.10301540046930313)","(0.851901650428772, 0.4480993151664734, 0.12218400090932846)","(0.8414611220359802, 0.48721781373023987, 0.13502122461795807)","(0.8318613767623901, 0.5097512602806091, 0.15088777244091034)",Move
817,"(0.8432070016860962, 0.1584794968366623, 7.511776857427321e-06)","(0.7936956882476807, 0.3040086627006531, -0.03369608893990517)","(0.784006655216217, 0.4297255873680115, -0.027229242026805878)","(0.7846305966377258, 0.5282177329063416, -0.004204634111374617)","(0.7945528030395508, 0.6066768169403076, 0.031165767461061478)","(0.8640968799591064, 0.47230401635169983, -0.030472155660390854)","(0.86323082447052, 0.5969722867012024, 4.5337856136029586e-05)","(0.8393777012825012, 0.6585657596588135, 0.026168061420321465)","(0.8147359490394592, 0.6801161766052246, 0.04585350304841995)","(0.8884117007255554, 0.4557332694530487, 0.009406458586454391)","(0.891193151473999, 0.5895344018936157, 0.049021944403648376)","(0.8616474866867065, 0.648535966873169, 0.0764797031879425)","(0.8320717811584473, 0.6664633750915527, 0.09534462541341782)","(0.8985053896903992, 0.43805447220802307, 0.04943530634045601)","(0.8977839350700378, 0.5570790767669678, 0.08161669224500656)","(0.8738340735435486, 0.6107265949249268, 0.09510565549135208)","(0.8497525453567505, 0.6247088313102722, 0.10680516809225082)","(0.8986557722091675, 0.42423054575920105, 0.0881468802690506)","(0.8944777846336365, 0.5125571489334106, 0.10221652686595917)","(0.8790379166603088, 0.5581535696983337, 0.10958030074834824)","(0.8614271879196167, 0.5762633085250854, 0.12045279145240784)",Move
818,"(0.8632988333702087, 0.20493900775909424, -5.180822699912824e-05)","(0.8156327605247498, 0.34888753294944763, -0.03664904087781906)","(0.8071607351303101, 0.4785076081752777, -0.031054917722940445)","(0.812450647354126, 0.5825973749160767, -0.01082469429820776)","(0.8256529569625854, 0.6643974781036377, 0.018624160438776016)","(0.887092113494873, 0.5255759954452515, -0.006067161448299885)","(0.8878666758537292, 0.6472243070602417, 0.02938646264374256)","(0.8686156868934631, 0.7041767835617065, 0.056078553199768066)","(0.8481295108795166, 0.7244758605957031, 0.07468707114458084)","(0.9143728017807007, 0.4989534318447113, 0.0355694442987442)","(0.9213804006576538, 0.628283679485321, 0.08344927430152893)","(0.8939661979675293, 0.6880146265029907, 0.11548508703708649)","(0.8651974201202393, 0.7090020179748535, 0.1360136717557907)","(0.9242164492607117, 0.4704272449016571, 0.07782004773616791)","(0.9262574911117554, 0.5820208787918091, 0.1158401370048523)","(0.9014120697975159, 0.6388136148452759, 0.13721008598804474)","(0.8767744898796082, 0.6590498685836792, 0.1519884616136551)","(0.9238152503967285, 0.4480735659599304, 0.11603423953056335)","(0.9221405982971191, 0.5348140597343445, 0.13915221393108368)","(0.9058176875114441, 0.5816576480865479, 0.15565337240695953)","(0.886806845664978, 0.6044115424156189, 0.1697700470685959)",Move
819,"(0.8753030300140381, 0.2548096776008606, -9.758798842085525e-05)","(0.8263570070266724, 0.39759382605552673, -0.031140252947807312)","(0.8192576169967651, 0.5246363878250122, -0.02531413733959198)","(0.8283262848854065, 0.6230082511901855, -0.004133195616304874)","(0.8408102989196777, 0.7098589539527893, 0.021532760933041573)","(0.8974531292915344, 0.5729416012763977, -0.01282796636223793)","(0.8942283987998962, 0.6982027292251587, 0.022123809903860092)","(0.8720008730888367, 0.7499699592590332, 0.05684579908847809)","(0.849693775177002, 0.7707947492599487, 0.0820319652557373)","(0.92787104845047, 0.5515312552452087, 0.025003746151924133)","(0.9296615123748779, 0.6794695854187012, 0.0724422037601471)","(0.901005744934082, 0.7311400175094604, 0.10938942432403564)","(0.8724976778030396, 0.7468466758728027, 0.13339516520500183)","(0.9394134283065796, 0.5256983637809753, 0.06460520625114441)","(0.939058780670166, 0.636608362197876, 0.10350966453552246)","(0.9146162867546082, 0.6895091533660889, 0.1280822604894638)","(0.8917617797851562, 0.7090528607368469, 0.14513108134269714)","(0.9405907392501831, 0.5029305219650269, 0.10039755702018738)","(0.93993079662323, 0.5906888246536255, 0.12453631311655045)","(0.9226531386375427, 0.6364697217941284, 0.13899469375610352)","(0.9039733409881592, 0.6600396633148193, 0.15192966163158417)",Move
820,"(0.879438042640686, 0.3034144639968872, -0.00010505867976462469)","(0.833565354347229, 0.4399378299713135, -0.031514450907707214)","(0.8265985250473022, 0.5622259378433228, -0.023722026497125626)","(0.8362493515014648, 0.6562330722808838, 0.0010733010713011026)","(0.8508775234222412, 0.7331732511520386, 0.031024418771266937)","(0.9062029719352722, 0.6127985715866089, -0.0023370212875306606)","(0.9023029804229736, 0.7354835271835327, 0.028774676844477654)","(0.8769637942314148, 0.7868319749832153, 0.058814287185668945)","(0.8518189191818237, 0.8083246946334839, 0.079591304063797)","(0.935604453086853, 0.5934196710586548, 0.03459116071462631)","(0.9372566342353821, 0.7224425673484802, 0.07615000009536743)","(0.9055589437484741, 0.7692312002182007, 0.10869433730840683)","(0.8739115595817566, 0.7812761068344116, 0.12739737331867218)","(0.945371150970459, 0.5686598420143127, 0.07187316566705704)","(0.9431677460670471, 0.6823285818099976, 0.10415901988744736)","(0.9147880673408508, 0.7272061109542847, 0.12288553267717361)","(0.8890454173088074, 0.7389487028121948, 0.13573412597179413)","(0.9447903037071228, 0.5461094379425049, 0.10564050078392029)","(0.9406155347824097, 0.6363373398780823, 0.12730252742767334)","(0.9191671013832092, 0.67868572473526, 0.13736774027347565)","(0.8970648646354675, 0.6961305737495422, 0.14617961645126343)",Move
821,"(0.8813605904579163, 0.34661561250686646, -0.00011913387425011024)","(0.8326923847198486, 0.46924862265586853, -0.03540204465389252)","(0.8279807567596436, 0.5897758603096008, -0.0264971312135458)","(0.8392375111579895, 0.6808327436447144, 0.00029679806903004646)","(0.8537222146987915, 0.7533931732177734, 0.031257666647434235)","(0.9061818718910217, 0.651671826839447, -0.013514966703951359)","(0.8999845385551453, 0.7752578258514404, 0.01954128034412861)","(0.8756487965583801, 0.8222324848175049, 0.0541071891784668)","(0.8531832098960876, 0.8457198739051819, 0.08005236089229584)","(0.9364410042762756, 0.6307714581489563, 0.02921466715633869)","(0.9358206987380981, 0.7585169076919556, 0.07414325326681137)","(0.905640184879303, 0.79554283618927, 0.11030973494052887)","(0.87635737657547, 0.8053971529006958, 0.13232804834842682)","(0.9470191597938538, 0.6018880009651184, 0.07272493094205856)","(0.9439493417739868, 0.708881139755249, 0.11027034372091293)","(0.9160720109939575, 0.7434086203575134, 0.13284233212471008)","(0.8907216191291809, 0.7510068416595459, 0.1458999216556549)","(0.9464620351791382, 0.5737422704696655, 0.11267071217298508)","(0.9409838914871216, 0.6560890674591064, 0.14109517633914948)","(0.92002272605896, 0.6901324987411499, 0.15403954684734344)","(0.8997454047203064, 0.7028644680976868, 0.16311782598495483)",Move
