Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
34,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
35,"(0.8896701335906982, 0.9916441440582275, -2.9558052005995705e-07)","(0.7884190082550049, 0.9903208017349243, -0.07621929794549942)","(0.6949651837348938, 0.8671551942825317, -0.12014733254909515)","(0.6523748636245728, 0.7078897356987, -0.14266206324100494)","(0.632460355758667, 0.5770115852355957, -0.1591861993074417)","(0.8539919257164001, 0.8938165307044983, -0.17943087220191956)","(0.7865952253341675, 0.6585648655891418, -0.23041214048862457)","(0.7109142541885376, 0.5639337301254272, -0.2407287359237671)","(0.658362865447998, 0.5233216285705566, -0.24031227827072144)","(0.9192051887512207, 0.8342833518981934, -0.15294817090034485)","(0.8236734867095947, 0.5778645277023315, -0.20191191136837006)","(0.7333423495292664, 0.5194841623306274, -0.19575618207454681)","(0.6831430196762085, 0.5299839973449707, -0.18572545051574707)","(0.9523595571517944, 0.7757869958877563, -0.12535955011844635)","(0.8544744253158569, 0.5397363901138306, -0.16825665533542633)","(0.7736949324607849, 0.5131507515907288, -0.15372155606746674)","(0.7315560579299927, 0.5453904271125793, -0.13437077403068542)","(0.965809166431427, 0.7215330004692078, -0.10089458525180817)","(0.8827964067459106, 0.5322684049606323, -0.13286900520324707)","(0.8167471885681152, 0.49940669536590576, -0.1278151273727417)","(0.7798135876655579, 0.519315242767334, -0.117238350212574)",Reach
36,"(0.8135144710540771, 1.0387506484985352, -7.336558951465122e-07)","(0.7268420457839966, 0.9850561618804932, -0.07756957411766052)","(0.6557617783546448, 0.8348363041877747, -0.11887051910161972)","(0.6183666586875916, 0.6617096662521362, -0.141996368765831)","(0.6009172797203064, 0.5214947462081909, -0.15885117650032043)","(0.8216156959533691, 0.8197802305221558, -0.14100518822669983)","(0.7330628633499146, 0.5753634572029114, -0.1751728057861328)","(0.6602493524551392, 0.5069533586502075, -0.17984269559383392)","(0.6163249015808105, 0.486250102519989, -0.17858310043811798)","(0.8779382705688477, 0.7675995826721191, -0.10907165706157684)","(0.7782695889472961, 0.51655113697052, -0.1425555944442749)","(0.6951274275779724, 0.48264366388320923, -0.1401025503873825)","(0.647750198841095, 0.4995318055152893, -0.13824479281902313)","(0.900101900100708, 0.7295666337013245, -0.07747404277324677)","(0.8161197304725647, 0.49160271883010864, -0.11133726686239243)","(0.740589439868927, 0.4800181984901428, -0.10796201974153519)","(0.6959393620491028, 0.515121579170227, -0.10250071436166763)","(0.9005385041236877, 0.6983575820922852, -0.04919948801398277)","(0.8393319845199585, 0.5121627449989319, -0.08267029374837875)","(0.7774109840393066, 0.4860913157463074, -0.0890205129981041)","(0.7366138100624084, 0.5059362649917603, -0.08930734544992447)",Reach
37,"(0.7825014591217041, 1.01082444190979, -7.493617886211723e-07)","(0.6947864890098572, 0.9452892541885376, -0.06987282633781433)","(0.6270232200622559, 0.8002719283103943, -0.10928226262331009)","(0.5941457748413086, 0.6339325904846191, -0.1316348910331726)","(0.5708239674568176, 0.5040375590324402, -0.14697259664535522)","(0.7718011140823364, 0.7624310851097107, -0.12841767072677612)","(0.6919412612915039, 0.5407443046569824, -0.15646584331989288)","(0.6279680132865906, 0.4846111238002777, -0.15662209689617157)","(0.5877002477645874, 0.47440794110298157, -0.1529357135295868)","(0.8266517519950867, 0.7152259945869446, -0.09843751788139343)","(0.7310930490493774, 0.48885977268218994, -0.12375707924365997)","(0.6591835021972656, 0.4721626937389374, -0.11591853946447372)","(0.6233547329902649, 0.49746114015579224, -0.1118813306093216)","(0.8504714965820312, 0.6811944246292114, -0.0682937502861023)","(0.769549548625946, 0.46604591608047485, -0.09395085275173187)","(0.7030126452445984, 0.46628570556640625, -0.08501968532800674)","(0.6677528619766235, 0.504426121711731, -0.07821566611528397)","(0.8534773588180542, 0.657700777053833, -0.041569050401449203)","(0.7969244718551636, 0.4903768301010132, -0.0690218061208725)","(0.7434825897216797, 0.46941787004470825, -0.0716962069272995)","(0.7116418480873108, 0.4859722852706909, -0.0704827755689621)",Reach
38,"(0.7560877203941345, 0.9876085519790649, -6.779682166779821e-07)","(0.6708959341049194, 0.9226341247558594, -0.05097096785902977)","(0.6052426099777222, 0.7845582962036133, -0.08062482625246048)","(0.5708844661712646, 0.6316895484924316, -0.09892617166042328)","(0.549098789691925, 0.5069150328636169, -0.11178746819496155)","(0.7250368595123291, 0.7183191180229187, -0.09390562772750854)","(0.6552344560623169, 0.5062747001647949, -0.1216551661491394)","(0.5981353521347046, 0.45821669697761536, -0.12716157734394073)","(0.5589189529418945, 0.4498121738433838, -0.12659436464309692)","(0.7781159281730652, 0.6816057562828064, -0.074154794216156)","(0.691280722618103, 0.46354347467422485, -0.10095677524805069)","(0.6236799955368042, 0.43872547149658203, -0.10084202885627747)","(0.5842739939689636, 0.4522332549095154, -0.1002451479434967)","(0.8056996464729309, 0.6590992212295532, -0.054659221321344376)","(0.7330027222633362, 0.4520415663719177, -0.08053020387887955)","(0.6708895564079285, 0.4426155686378479, -0.07594402879476547)","(0.6331073045730591, 0.4672834575176239, -0.06996263563632965)","(0.8161581158638, 0.6456922888755798, -0.03748328238725662)","(0.7669483423233032, 0.4816213548183441, -0.06061806157231331)","(0.7188064455986023, 0.45492124557495117, -0.062186941504478455)","(0.6861693263053894, 0.46278196573257446, -0.05984855443239212)",Reach
39,"(0.736501157283783, 0.9640116095542908, -5.598758434643969e-07)","(0.6470785140991211, 0.8963675498962402, -0.04474274069070816)","(0.5823906660079956, 0.7586382627487183, -0.06814812868833542)","(0.5481250286102295, 0.6041498780250549, -0.08070231229066849)","(0.5228682160377502, 0.4849015772342682, -0.0877654179930687)","(0.6855565905570984, 0.6722230911254883, -0.08275571465492249)","(0.6166208386421204, 0.4797460436820984, -0.10017835348844528)","(0.5657985806465149, 0.4467710256576538, -0.09785904735326767)","(0.5302190780639648, 0.448969304561615, -0.09305930137634277)","(0.738603413105011, 0.6353867053985596, -0.0637889951467514)","(0.6554147005081177, 0.4357181787490845, -0.08382494747638702)","(0.592477560043335, 0.4174841046333313, -0.0819096565246582)","(0.5520035028457642, 0.4323867857456207, -0.08013840764760971)","(0.7683563232421875, 0.6207206845283508, -0.0440436527132988)","(0.6972528696060181, 0.43385830521583557, -0.0617811493575573)","(0.6406030654907227, 0.42515119910240173, -0.056610107421875)","(0.6032606959342957, 0.45057034492492676, -0.051512811332941055)","(0.7808659672737122, 0.617888331413269, -0.026486650109291077)","(0.7341036200523376, 0.472226083278656, -0.043015047907829285)","(0.6896572113037109, 0.44648468494415283, -0.044626981019973755)","(0.6571083664894104, 0.45526352524757385, -0.04346584901213646)",Reach
40,"(0.7146329879760742, 0.9399673938751221, -4.664007633436995e-07)","(0.6259043216705322, 0.8726499080657959, -0.033759646117687225)","(0.5631815791130066, 0.7349517345428467, -0.050383467227220535)","(0.5299893617630005, 0.5910091996192932, -0.05729171261191368)","(0.5079616904258728, 0.48620155453681946, -0.05843628570437431)","(0.6549325585365295, 0.644281804561615, -0.0703139528632164)","(0.5912666916847229, 0.4683229327201843, -0.08006242662668228)","(0.5467974543571472, 0.43576645851135254, -0.07129940390586853)","(0.5163120031356812, 0.4352528154850006, -0.062140170484781265)","(0.7063606381416321, 0.6099639534950256, -0.05414510890841484)","(0.6298048496246338, 0.42598956823349, -0.06653697043657303)","(0.5742892026901245, 0.41346150636672974, -0.05803931504487991)","(0.5411532521247864, 0.4328407049179077, -0.051184896379709244)","(0.7363085746765137, 0.5982470512390137, -0.03640144690871239)","(0.6692319512367249, 0.4236370921134949, -0.04670766741037369)","(0.616895854473114, 0.4176875650882721, -0.03679285943508148)","(0.5834823250770569, 0.44455069303512573, -0.02872462011873722)","(0.7499677538871765, 0.6012198328971863, -0.0200982503592968)","(0.7035794258117676, 0.4653209149837494, -0.0289970301091671)","(0.6600198745727539, 0.44145625829696655, -0.02613036334514618)","(0.6287239789962769, 0.44961029291152954, -0.022126981988549232)",Reach
41,"(0.6914886832237244, 0.9179524779319763, -4.677231970617868e-07)","(0.6018669009208679, 0.8477723598480225, -0.02539226785302162)","(0.5408470630645752, 0.7167034149169922, -0.0378512404859066)","(0.508516252040863, 0.5804092884063721, -0.04288942739367485)","(0.4894371032714844, 0.4797445237636566, -0.042311154305934906)","(0.6258907318115234, 0.6145750880241394, -0.05183626338839531)","(0.5648707151412964, 0.44996973872184753, -0.057672686874866486)","(0.5221356153488159, 0.43293285369873047, -0.04862886294722557)","(0.49439936876296997, 0.4429548680782318, -0.03938118368387222)","(0.6764624118804932, 0.5828062891960144, -0.03870832547545433)","(0.6046843528747559, 0.41331300139427185, -0.046789344400167465)","(0.5523938536643982, 0.41254985332489014, -0.03828937187790871)","(0.5222539901733398, 0.4386250972747803, -0.03105284832417965)","(0.7061352729797363, 0.575020968914032, -0.0239992905408144)","(0.6420865058898926, 0.41439205408096313, -0.030260469764471054)","(0.5934797525405884, 0.4128306806087494, -0.020270997658371925)","(0.5630291104316711, 0.442610502243042, -0.012230460532009602)","(0.720196545124054, 0.5811347365379333, -0.010174715891480446)","(0.6721225380897522, 0.4578380286693573, -0.014851698651909828)","(0.6302251815795898, 0.4380549192428589, -0.010018247179687023)","(0.6007356643676758, 0.4489472508430481, -0.0046193585731089115)",Reach
42,"(0.6657063364982605, 0.8939520120620728, -4.5361326783677214e-07)","(0.5779881477355957, 0.824795663356781, -0.017081258818507195)","(0.519559383392334, 0.6929084658622742, -0.023295097053050995)","(0.48933398723602295, 0.565673291683197, -0.02360445074737072)","(0.47300466895103455, 0.47499996423721313, -0.018700700253248215)","(0.5952558517456055, 0.5960078835487366, -0.04257446900010109)","(0.5378134250640869, 0.4417593479156494, -0.04402652382850647)","(0.49841630458831787, 0.42463135719299316, -0.03131948411464691)","(0.4723181128501892, 0.43357643485069275, -0.019493062049150467)","(0.6435897350311279, 0.5649773478507996, -0.032480377703905106)","(0.5748502016067505, 0.4058910012245178, -0.036033615469932556)","(0.5280570387840271, 0.40733128786087036, -0.024362443014979362)","(0.5033766031265259, 0.4348921775817871, -0.014740776270627975)","(0.6746799349784851, 0.5568591356277466, -0.020413896068930626)","(0.6143495440483093, 0.40646892786026, -0.021710572764277458)","(0.5695556402206421, 0.40570831298828125, -0.0090977493673563)","(0.5436927080154419, 0.4347599744796753, 0.0005597973358817399)","(0.6916146874427795, 0.5619414448738098, -0.00905294343829155)","(0.6542291045188904, 0.44060850143432617, -0.009136463515460491)","(0.616179883480072, 0.4156185984611511, -0.0025573577731847763)","(0.5901780724525452, 0.4230075478553772, 0.003937612287700176)",Reach
