,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
34,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
35,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
36,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
37,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
38,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
39,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
40,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
41,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
42,"(0.8227177262306213, -0.05540589988231659, 2.5083343757614784e-07)","(0.7718539237976074, 0.025292113423347473, -0.05108391493558884)","(0.7613954544067383, 0.12403951585292816, -0.07129035890102386)","(0.7724415063858032, 0.2196781486272812, -0.07766450941562653)","(0.7856308817863464, 0.2950332760810852, -0.07722905278205872)","(0.8688080310821533, 0.10847976803779602, -0.07065720856189728)","(0.8280305862426758, 0.2338729202747345, -0.08275308459997177)","(0.7948247194290161, 0.20409557223320007, -0.07881832122802734)","(0.7915709018707275, 0.1631433516740799, -0.07279132306575775)","(0.8976584076881409, 0.10599449276924133, -0.04586796835064888)","(0.8552589416503906, 0.23719805479049683, -0.05919023975729942)","(0.822081983089447, 0.20354492962360382, -0.05779792368412018)","(0.8233652114868164, 0.15717457234859467, -0.05500034615397453)","(0.906093180179596, 0.10582639276981354, -0.02235383540391922)","(0.872011125087738, 0.23090746998786926, -0.03266647830605507)","(0.8383627533912659, 0.20767295360565186, -0.028927605599164963)","(0.8342911601066589, 0.17107850313186646, -0.025413047522306442)","(0.9059373140335083, 0.11137312650680542, -0.0018371635815128684)","(0.881296694278717, 0.20176027715206146, -0.01285581849515438)","(0.8569510579109192, 0.19161079823970795, -0.014287670142948627)","(0.8513293862342834, 0.16513335704803467, -0.013786486349999905)",Reach
43,"(0.7954916954040527, -0.00937160849571228, 6.007073949376718e-08)","(0.7487070560455322, 0.06038430333137512, -0.05573902651667595)","(0.7363644242286682, 0.16110366582870483, -0.08183346688747406)","(0.7489719390869141, 0.2661294937133789, -0.09316714107990265)","(0.7592747807502747, 0.3513028621673584, -0.09741387516260147)","(0.8403728604316711, 0.1486530601978302, -0.08294878900051117)","(0.7995620965957642, 0.2856113612651825, -0.09643425792455673)","(0.7676883339881897, 0.2712398171424866, -0.0928204283118248)","(0.7619526386260986, 0.23018792271614075, -0.08864951133728027)","(0.8711457252502441, 0.15180835127830505, -0.05800696089863777)","(0.8257575631141663, 0.2851606011390686, -0.06983906775712967)","(0.7896762490272522, 0.2607625126838684, -0.06358098238706589)","(0.7842843532562256, 0.21434590220451355, -0.059280477464199066)","(0.8812737464904785, 0.15785807371139526, -0.034066908061504364)","(0.844117283821106, 0.2833751440048218, -0.04628964141011238)","(0.8092694878578186, 0.2618248760700226, -0.037539634853601456)","(0.8010335564613342, 0.22436094284057617, -0.03136123716831207)","(0.8832473754882812, 0.16160692274570465, -0.013483960181474686)","(0.8542705774307251, 0.26160526275634766, -0.026966718956828117)","(0.8265591859817505, 0.24994713068008423, -0.0251059178262949)","(0.8174824714660645, 0.222296342253685, -0.021885139867663383)",Reach
44,"(0.7821269631385803, 0.03007151186466217, -2.1500305535937514e-08)","(0.7285565137863159, 0.09333635866641998, -0.055776603519916534)","(0.708945095539093, 0.19724008440971375, -0.08143604546785355)","(0.7188601493835449, 0.30521953105926514, -0.09284710139036179)","(0.7276101112365723, 0.39172351360321045, -0.09767972677946091)","(0.8117879629135132, 0.19504334032535553, -0.08265948295593262)","(0.7676169872283936, 0.32803869247436523, -0.09687218070030212)","(0.7373038530349731, 0.3153547942638397, -0.09357155859470367)","(0.7322730422019958, 0.2809411883354187, -0.08952760696411133)","(0.8432635068893433, 0.2054848074913025, -0.05786940082907677)","(0.7875468730926514, 0.32793188095092773, -0.06973651051521301)","(0.754622757434845, 0.2975529432296753, -0.06374382227659225)","(0.752119243144989, 0.2521548271179199, -0.05982917174696922)","(0.854817807674408, 0.21623863279819489, -0.03418450802564621)","(0.8099215030670166, 0.3331143856048584, -0.04882606118917465)","(0.7769205570220947, 0.3068154454231262, -0.04228515177965164)","(0.7700936198234558, 0.26990413665771484, -0.03681858256459236)","(0.859043538570404, 0.22212639451026917, -0.01364589761942625)","(0.8307571411132812, 0.3178362250328064, -0.029323944821953773)","(0.801090657711029, 0.30689308047294617, -0.02849297970533371)","(0.7876731157302856, 0.2826644778251648, -0.025264214724302292)",Reach
45,"(0.7660236358642578, 0.06534110009670258, -3.3833334356359046e-08)","(0.7060656547546387, 0.1245509460568428, -0.05918516963720322)","(0.6826939582824707, 0.22823768854141235, -0.08661634474992752)","(0.6855175495147705, 0.3420126736164093, -0.09799567610025406)","(0.6923578977584839, 0.4310801327228546, -0.10230464488267899)","(0.7817986607551575, 0.23602353036403656, -0.0969083234667778)","(0.7326758503913879, 0.371040940284729, -0.10878600925207138)","(0.7070322632789612, 0.33778348565101624, -0.10078418254852295)","(0.7090134024620056, 0.2909640073776245, -0.09413779526948929)","(0.8137222528457642, 0.2475425899028778, -0.06992802023887634)","(0.7593934535980225, 0.3713182806968689, -0.0808025449514389)","(0.7304177284240723, 0.3341076374053955, -0.07094638049602509)","(0.7302984595298767, 0.2869846522808075, -0.0654309019446373)","(0.826202929019928, 0.2601095736026764, -0.04334099218249321)","(0.7828178405761719, 0.3780297040939331, -0.05510523542761803)","(0.751468300819397, 0.3467789888381958, -0.04530514031648636)","(0.7452785968780518, 0.30780255794525146, -0.03967593237757683)","(0.8312819600105286, 0.2715243101119995, -0.020210526883602142)","(0.8039531111717224, 0.367603063583374, -0.0351724699139595)","(0.7758496403694153, 0.3523641526699066, -0.034247662872076035)","(0.7621651887893677, 0.32620030641555786, -0.03235134854912758)",Reach
46,"(0.749534010887146, 0.09729856252670288, -1.0446693465837598e-07)","(0.6835082173347473, 0.15209949016571045, -0.05164839327335358)","(0.6574177145957947, 0.25667107105255127, -0.07551056891679764)","(0.6573590040206909, 0.37048864364624023, -0.08587179332971573)","(0.6600775122642517, 0.45816391706466675, -0.08920027315616608)","(0.7564850449562073, 0.27056506276130676, -0.08529616892337799)","(0.700463593006134, 0.4006689190864563, -0.09877980500459671)","(0.678062379360199, 0.3556317389011383, -0.09391258656978607)","(0.6862742304801941, 0.3074842393398285, -0.08944915980100632)","(0.7890141606330872, 0.28198373317718506, -0.06291032582521439)","(0.7259048223495483, 0.40401339530944824, -0.07569220662117004)","(0.7034623622894287, 0.3606380522251129, -0.06868451088666916)","(0.7119871973991394, 0.31358322501182556, -0.06489814817905426)","(0.8034224510192871, 0.29570844769477844, -0.040927689522504807)","(0.7496930956840515, 0.4140555262565613, -0.05327887088060379)","(0.7236052751541138, 0.37515655159950256, -0.04378969967365265)","(0.7247855067253113, 0.3322485387325287, -0.038064051419496536)","(0.8100646734237671, 0.3103635013103485, -0.022138969972729683)","(0.7810863256454468, 0.40977171063423157, -0.03736931085586548)","(0.7546753287315369, 0.39123106002807617, -0.036349233239889145)","(0.7412062883377075, 0.36085525155067444, -0.03409115970134735)",Reach
47,"(0.7306062579154968, 0.12327679991722107, -1.2859196374392923e-07)","(0.6620043516159058, 0.17419514060020447, -0.04446311667561531)","(0.6323065757751465, 0.27525728940963745, -0.06571104377508163)","(0.6297135949134827, 0.38968414068222046, -0.07601258903741837)","(0.6324173212051392, 0.4773133397102356, -0.07997641712427139)","(0.7293784618377686, 0.2931712567806244, -0.07120808213949203)","(0.6785236597061157, 0.42263394594192505, -0.08637941628694534)","(0.6557614207267761, 0.37856778502464294, -0.08673857897520065)","(0.6620186567306519, 0.3317669630050659, -0.0854615792632103)","(0.7637720704078674, 0.30809956789016724, -0.05242769420146942)","(0.7043127417564392, 0.4262534976005554, -0.06399182975292206)","(0.680381178855896, 0.38595616817474365, -0.060002196580171585)","(0.6870648860931396, 0.3420267105102539, -0.05840538069605827)","(0.7797423601150513, 0.3228621780872345, -0.034316711127758026)","(0.7288431525230408, 0.4418627619743347, -0.045465074479579926)","(0.701145350933075, 0.4070098400115967, -0.038036197423934937)","(0.7009198665618896, 0.3653174340724945, -0.03357186168432236)","(0.7860831022262573, 0.3372981548309326, -0.019064825028181076)","(0.7609366774559021, 0.43671298027038574, -0.03338460624217987)","(0.733952522277832, 0.4264047145843506, -0.03289473429322243)","(0.7187424898147583, 0.39976948499679565, -0.030866311863064766)",Reach
