Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
34,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
35,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
36,"(0.8202202916145325, -0.03243359923362732, 1.0578684168649488e-06)","(0.7200603485107422, 0.013852596282958984, -0.06705089658498764)","(0.6537873148918152, 0.162692591547966, -0.10383132845163345)","(0.6147948503494263, 0.3380145728588104, -0.12303727120161057)","(0.6027806401252747, 0.49230846762657166, -0.13673020899295807)","(0.815637469291687, 0.1967928409576416, -0.1315571665763855)","(0.7396406531333923, 0.4278680980205536, -0.16722796857357025)","(0.6702031493186951, 0.48764175176620483, -0.1712302416563034)","(0.6181838512420654, 0.4992261826992035, -0.1674107015132904)","(0.8751175403594971, 0.23915567994117737, -0.10473274439573288)","(0.7720462083816528, 0.48683252930641174, -0.13760843873023987)","(0.6917973160743713, 0.5070186853408813, -0.13361185789108276)","(0.6437494158744812, 0.47560665011405945, -0.12730886042118073)","(0.9023491144180298, 0.2760748565196991, -0.07783730328083038)","(0.8064970970153809, 0.5049124956130981, -0.10256190598011017)","(0.7250982522964478, 0.5149551630020142, -0.09561210125684738)","(0.6796587705612183, 0.4718396067619324, -0.08842553198337555)","(0.908996045589447, 0.30371519923210144, -0.05513371527194977)","(0.8407564163208008, 0.48637956380844116, -0.07990807294845581)","(0.774270236492157, 0.5067262649536133, -0.08281701058149338)","(0.7330213785171509, 0.48052453994750977, -0.08065280318260193)",Reach
37,"(0.7810826897621155, -0.003243088722229004, 6.232411919881997e-07)","(0.689154863357544, 0.055865347385406494, -0.07308553904294968)","(0.6275144219398499, 0.18933813273906708, -0.11588115245103836)","(0.5950994491577148, 0.3577118217945099, -0.14098188281059265)","(0.577155351638794, 0.49523693323135376, -0.15917277336120605)","(0.7682143449783325, 0.23891735076904297, -0.13554123044013977)","(0.6935653686523438, 0.4741480350494385, -0.17051537334918976)","(0.6263937950134277, 0.5160238146781921, -0.17346163094043732)","(0.5825330018997192, 0.5261241793632507, -0.1702936887741089)","(0.8240331411361694, 0.2806284725666046, -0.10650554299354553)","(0.7292119860649109, 0.5296891331672668, -0.13800323009490967)","(0.6599986553192139, 0.5155940055847168, -0.13089023530483246)","(0.6286041736602783, 0.4650530219078064, -0.12290264666080475)","(0.8508182168006897, 0.3128186762332916, -0.07754877209663391)","(0.7650583982467651, 0.5345587730407715, -0.10178402811288834)","(0.7003616690635681, 0.5220128893852234, -0.09135571122169495)","(0.6689462661743164, 0.4759237766265869, -0.08223037421703339)","(0.8592376112937927, 0.3318336009979248, -0.0534827783703804)","(0.8002533912658691, 0.5060475468635559, -0.07694403827190399)","(0.7462144494056702, 0.509484052658081, -0.07700404524803162)","(0.7154532670974731, 0.4768427014350891, -0.07311399281024933)",Reach
38,"(0.7596593499183655, 0.01965537667274475, 6.363043212331831e-07)","(0.6678891181945801, 0.07582110166549683, -0.058008600026369095)","(0.6043622493743896, 0.20887798070907593, -0.09060391783714294)","(0.5693807005882263, 0.37115612626075745, -0.10819575190544128)","(0.5540914535522461, 0.49932560324668884, -0.11986809223890305)","(0.7284017205238342, 0.2884676158428192, -0.10957770049571991)","(0.6567009091377258, 0.5045809149742126, -0.13403309881687164)","(0.5935987234115601, 0.541739284992218, -0.13283269107341766)","(0.5521548986434937, 0.5470195412635803, -0.12759768962860107)","(0.7803166508674622, 0.32549747824668884, -0.08542419970035553)","(0.6898751258850098, 0.5487229824066162, -0.10674609988927841)","(0.6193796992301941, 0.5566853284835815, -0.10040917247533798)","(0.5813925862312317, 0.5271063446998596, -0.09457359462976456)","(0.807171642780304, 0.347596138715744, -0.060399990528821945)","(0.725567102432251, 0.5511600971221924, -0.07688966393470764)","(0.660114049911499, 0.5552086234092712, -0.06938594579696655)","(0.624100387096405, 0.5240678787231445, -0.0638202577829361)","(0.8177080750465393, 0.3573133647441864, -0.03892643749713898)","(0.7609215378761292, 0.5234322547912598, -0.05585075169801712)","(0.7073080539703369, 0.5376490950584412, -0.05442646145820618)","(0.6730989813804626, 0.5150301456451416, -0.0503058023750782)",Reach
39,"(0.7372393012046814, 0.04322144389152527, 6.489847805823956e-07)","(0.6477932333946228, 0.1038726270198822, -0.04505204036831856)","(0.5825128555297852, 0.24280479550361633, -0.07062572985887527)","(0.5472604632377625, 0.3972994089126587, -0.08400720357894897)","(0.5215334892272949, 0.5161994695663452, -0.09247491508722305)","(0.6888135075569153, 0.3296935558319092, -0.08576887845993042)","(0.6195966005325317, 0.5331642627716064, -0.10416100919246674)","(0.5617577433586121, 0.5663852691650391, -0.10303197056055069)","(0.5227423310279846, 0.5744388103485107, -0.09921976178884506)","(0.7407616376876831, 0.36402392387390137, -0.06718628853559494)","(0.6517307162284851, 0.5734551548957825, -0.08246858417987823)","(0.5862160325050354, 0.5797373056411743, -0.07713930308818817)","(0.5499043464660645, 0.5530648231506348, -0.0728045403957367)","(0.7692717909812927, 0.3781270980834961, -0.04757574573159218)","(0.6905133724212646, 0.5716457366943359, -0.058041755110025406)","(0.6275304555892944, 0.578360378742218, -0.05064133554697037)","(0.5916057825088501, 0.5499452352523804, -0.04652781039476395)","(0.78190016746521, 0.3814632296562195, -0.030825063586235046)","(0.7276734113693237, 0.5369071364402771, -0.04288751631975174)","(0.6774038076400757, 0.5536925196647644, -0.04040256887674332)","(0.645126461982727, 0.5365972518920898, -0.03647175803780556)",Reach
40,"(0.7138090133666992, 0.0538351833820343, 5.076348656984919e-07)","(0.6237101554870605, 0.12876300513744354, -0.03050367906689644)","(0.5596780776977539, 0.2686845064163208, -0.046914197504520416)","(0.5245320200920105, 0.41103288531303406, -0.055112075060606)","(0.504368245601654, 0.5246963500976562, -0.05893475562334061)","(0.6593537330627441, 0.36408039927482605, -0.054795462638139725)","(0.5921779870986938, 0.5462098121643066, -0.06623710691928864)","(0.5429450869560242, 0.5684139132499695, -0.06400001049041748)","(0.5129830241203308, 0.5634291768074036, -0.05953557789325714)","(0.7094707489013672, 0.39073237776756287, -0.04227244853973389)","(0.6266580820083618, 0.581286609172821, -0.05102875456213951)","(0.5705783367156982, 0.5793386697769165, -0.04664092883467674)","(0.5425562858581543, 0.5478895902633667, -0.04283590614795685)","(0.7391797304153442, 0.3963905870914459, -0.028868328779935837)","(0.6670237183570862, 0.5781980156898499, -0.034031402319669724)","(0.6111223101615906, 0.5773307085037231, -0.026522310450673103)","(0.5815499424934387, 0.5437637567520142, -0.022394340485334396)","(0.7536947727203369, 0.39289766550064087, -0.01730690523982048)","(0.7035476565361023, 0.5413033962249756, -0.02376146987080574)","(0.6586748361587524, 0.5528380870819092, -0.01826499216258526)","(0.632178008556366, 0.5315905809402466, -0.012471342459321022)",Reach
41,"(0.6888611316680908, 0.07648426294326782, 5.030892111790308e-07)","(0.6009413599967957, 0.15481850504875183, -0.021874673664569855)","(0.5391048192977905, 0.2832156717777252, -0.03440861031413078)","(0.5073314309120178, 0.41796794533729553, -0.04102694243192673)","(0.48898741602897644, 0.5225287675857544, -0.0443592369556427)","(0.6277377009391785, 0.3928246796131134, -0.039192430675029755)","(0.5630284547805786, 0.5616382360458374, -0.04839898273348808)","(0.5158604979515076, 0.5782657265663147, -0.04877299815416336)","(0.48432105779647827, 0.5697015523910522, -0.046431656926870346)","(0.6764135360717773, 0.4179415702819824, -0.029815349727869034)","(0.5980628728866577, 0.5900331139564514, -0.03462272882461548)","(0.5462431311607361, 0.5894232988357544, -0.0325775071978569)","(0.5173266530036926, 0.5627521872520447, -0.03117370791733265)","(0.7073559761047363, 0.41942405700683594, -0.019420025870203972)","(0.6415524482727051, 0.5873845815658569, -0.019964568316936493)","(0.5896965861320496, 0.5904030799865723, -0.014381885528564453)","(0.558819591999054, 0.5622772574424744, -0.012628749944269657)","(0.7234312295913696, 0.41104555130004883, -0.010409129783511162)","(0.6762853860855103, 0.5499675273895264, -0.011983939446508884)","(0.6328862905502319, 0.5661974549293518, -0.005619007628411055)","(0.6045876741409302, 0.5516644716262817, 0.0001229001209139824)",Reach
42,"(0.6692392826080322, 0.09891504049301147, 3.984545173807419e-07)","(0.5806443691253662, 0.17975744605064392, -0.014116229489445686)","(0.5211154222488403, 0.3019547760486603, -0.02142818458378315)","(0.49131500720977783, 0.4315069317817688, -0.023899860680103302)","(0.4726608395576477, 0.5319120287895203, -0.023263080045580864)","(0.5994829535484314, 0.415264368057251, -0.0269076619297266)","(0.5386090874671936, 0.5718904733657837, -0.02922152727842331)","(0.49801820516586304, 0.5852147340774536, -0.02476181462407112)","(0.47340428829193115, 0.5710351467132568, -0.019268926233053207)","(0.6457650661468506, 0.43971139192581177, -0.018809927627444267)","(0.5720261335372925, 0.5944073796272278, -0.017228802666068077)","(0.5273828506469727, 0.5904642343521118, -0.013327062129974365)","(0.5040242671966553, 0.5614414811134338, -0.010933790355920792)","(0.677086353302002, 0.43826615810394287, -0.00913143903017044)","(0.6155317425727844, 0.588586688041687, -0.0036410773172974586)","(0.5708697438240051, 0.589880645275116, 0.002158575924113393)","(0.5456607341766357, 0.5605920553207397, 0.003525292966514826)","(0.6958785653114319, 0.42541176080703735, -9.516328282188624e-05)","(0.6555045247077942, 0.555596113204956, 0.003912774380296469)","(0.6164330244064331, 0.5726224780082703, 0.011248480528593063)","(0.5904610753059387, 0.5576590299606323, 0.017267201095819473)",Reach
43,"(0.646331250667572, 0.1280614137649536, 3.4694122064138355e-07)","(0.557262659072876, 0.20614339411258698, -0.012673172168433666)","(0.498921275138855, 0.3255595564842224, -0.018953964114189148)","(0.47420668601989746, 0.45553702116012573, -0.02030055783689022)","(0.45172959566116333, 0.5514933466911316, -0.019231094047427177)","(0.5676478147506714, 0.43091946840286255, -0.027653120458126068)","(0.5101093053817749, 0.5759438276290894, -0.028115320950746536)","(0.4737185835838318, 0.588710606098175, -0.0215825866907835)","(0.45194822549819946, 0.5772275924682617, -0.01518175657838583)","(0.6157606244087219, 0.4575808644294739, -0.020077712833881378)","(0.5453718304634094, 0.6022427082061768, -0.016834847629070282)","(0.5061988830566406, 0.5887115597724915, -0.010800400748848915)","(0.4878394603729248, 0.5534374117851257, -0.006915633101016283)","(0.6492723822593689, 0.45717331767082214, -0.010622418485581875)","(0.5900082588195801, 0.5925990343093872, -0.003086953889578581)","(0.5495303273200989, 0.5886264443397522, 0.004657239653170109)","(0.5282492637634277, 0.55693119764328, 0.006876358296722174)","(0.6724758148193359, 0.4431995451450348, -0.0017601362196728587)","(0.6409844160079956, 0.5611933469772339, 0.003306230064481497)","(0.6068841814994812, 0.576343297958374, 0.010805818252265453)","(0.5840660333633423, 0.5639439821243286, 0.016657153144478798)",Reach
