,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
34,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
35,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
36,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
37,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
38,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
39,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
40,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
41,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
42,"(0.17760981619358063, -0.05865633487701416, -2.5828660454862984e-07)","(0.225054070353508, 0.01971989870071411, -0.04149975627660751)","(0.2329571694135666, 0.12069883197546005, -0.057193972170352936)","(0.2250828742980957, 0.22077995538711548, -0.06114834547042847)","(0.21729432046413422, 0.29641419649124146, -0.0605681911110878)","(0.14104875922203064, 0.10489863157272339, -0.06022724509239197)","(0.16942185163497925, 0.23471754789352417, -0.06330012530088425)","(0.19608581066131592, 0.2231268435716629, -0.057053644210100174)","(0.20215919613838196, 0.1895294338464737, -0.05213690549135208)","(0.11038000136613846, 0.10120014101266861, -0.0368778370320797)","(0.1416432112455368, 0.22907155752182007, -0.042087577283382416)","(0.17334917187690735, 0.2178879976272583, -0.03917776420712471)","(0.1812880039215088, 0.1828918755054474, -0.03817421570420265)","(0.09799067676067352, 0.09511077404022217, -0.013316120952367783)","(0.11944803595542908, 0.21854829788208008, -0.021147241815924644)","(0.1502010077238083, 0.21375131607055664, -0.0200494397431612)","(0.15869930386543274, 0.1781930774450302, -0.018950320780277252)","(0.09678731858730316, 0.09639472514390945, 0.008820372633635998)","(0.11694544553756714, 0.18004119396209717, -0.0019766383338719606)","(0.1420707106590271, 0.18300017714500427, -0.005292197223752737)","(0.14880335330963135, 0.15993180871009827, -0.00629934947937727)",Reach
43,"(0.20551198720932007, -0.017075419425964355, -3.0554306817975885e-07)","(0.2521549165248871, 0.06116923689842224, -0.059798918664455414)","(0.26302239298820496, 0.15822753310203552, -0.0880613625049591)","(0.2547847628593445, 0.2589917778968811, -0.0998239517211914)","(0.24629083275794983, 0.3405906558036804, -0.10608275979757309)","(0.16395914554595947, 0.14949317276477814, -0.09661854058504105)","(0.2001044750213623, 0.28146085143089294, -0.10063305497169495)","(0.22815193235874176, 0.2627062201499939, -0.08875913172960281)","(0.234848290681839, 0.22535094618797302, -0.08126591891050339)","(0.13078650832176208, 0.1537785679101944, -0.06589608639478683)","(0.17688032984733582, 0.2880796790122986, -0.07382996380329132)","(0.21092841029167175, 0.25918543338775635, -0.061913393437862396)","(0.21127304434776306, 0.21485385298728943, -0.05589842051267624)","(0.11772340536117554, 0.15684723854064941, -0.03481016680598259)","(0.15592268109321594, 0.28191491961479187, -0.04264656826853752)","(0.19016943871974945, 0.2600700557231903, -0.03408247232437134)","(0.19644513726234436, 0.21939241886138916, -0.03113069385290146)","(0.1161411926150322, 0.16097015142440796, -0.00725297536700964)","(0.1435382217168808, 0.24287432432174683, -0.023074407130479813)","(0.1725653111934662, 0.23829296231269836, -0.02736714296042919)","(0.1823112964630127, 0.21435900032520294, -0.029601361602544785)",Reach
44,"(0.21935099363327026, 0.02284032106399536, -3.2246009595837677e-07)","(0.27135950326919556, 0.09248635917901993, -0.06456977874040604)","(0.2882118225097656, 0.19312845170497894, -0.09428979456424713)","(0.28347232937812805, 0.29802006483078003, -0.10538424551486969)","(0.2787553668022156, 0.380940318107605, -0.11025980859994888)","(0.19160467386245728, 0.1907319277524948, -0.10989191383123398)","(0.2315562218427658, 0.32318589091300964, -0.11285095661878586)","(0.2576746940612793, 0.29586994647979736, -0.09831732511520386)","(0.260162889957428, 0.25825774669647217, -0.08951470255851746)","(0.15820130705833435, 0.20160894095897675, -0.0760340541601181)","(0.21077917516231537, 0.33185845613479614, -0.0834297463297844)","(0.2418515533208847, 0.29668521881103516, -0.06923536956310272)","(0.23966790735721588, 0.24851931631565094, -0.06260678917169571)","(0.14511314034461975, 0.21149924397468567, -0.041230034083127975)","(0.18862374126911163, 0.33138155937194824, -0.04840267449617386)","(0.22198113799095154, 0.304405152797699, -0.03929043933749199)","(0.22711260616779327, 0.26140955090522766, -0.03673708811402321)","(0.14275901019573212, 0.2192244529724121, -0.010219513438642025)","(0.16771432757377625, 0.3037166893482208, -0.025681527331471443)","(0.1965857744216919, 0.30210381746292114, -0.030249113216996193)","(0.20800498127937317, 0.28167152404785156, -0.03324480727314949)",Reach
45,"(0.23162159323692322, 0.05492691695690155, -3.656923581729643e-07)","(0.29184916615486145, 0.11742044240236282, -0.06275136768817902)","(0.31567656993865967, 0.22477024793624878, -0.08970155566930771)","(0.31495949625968933, 0.33637407422065735, -0.09952264279127121)","(0.3083479106426239, 0.4207736551761627, -0.10149623453617096)","(0.21675772964954376, 0.23023022711277008, -0.10098310559988022)","(0.2668934762477875, 0.36839914321899414, -0.11072086542844772)","(0.2883693277835846, 0.3221534192562103, -0.09955675154924393)","(0.28336668014526367, 0.2743467092514038, -0.09113843739032745)","(0.18350735306739807, 0.24528075754642487, -0.07022275775671005)","(0.25034233927726746, 0.3703562021255493, -0.08538142591714859)","(0.27397188544273376, 0.3244905471801758, -0.07495978474617004)","(0.26312971115112305, 0.2779466509819031, -0.06907720118761063)","(0.17023535072803497, 0.2599261999130249, -0.03997627645730972)","(0.22789420187473297, 0.3756364583969116, -0.05556858703494072)","(0.25630754232406616, 0.33829426765441895, -0.048334598541259766)","(0.25354108214378357, 0.29246577620506287, -0.04426053538918495)","(0.1676691174507141, 0.27204588055610657, -0.01358579471707344)","(0.19739362597465515, 0.3617214262485504, -0.03419036045670509)","(0.22573056817054749, 0.3558632731437683, -0.03987294062972069)","(0.23559927940368652, 0.3320053815841675, -0.04200216382741928)",Reach
46,"(0.2505216896533966, 0.09597846865653992, -4.153606028012291e-07)","(0.3116312325000763, 0.15119904279708862, -0.05412064865231514)","(0.3401791453361511, 0.2557595670223236, -0.07821018248796463)","(0.3424372673034668, 0.3675714135169983, -0.08804021775722504)","(0.3367076516151428, 0.44844716787338257, -0.09054850041866302)","(0.24373456835746765, 0.25365158915519714, -0.09161603450775146)","(0.29595401883125305, 0.39888709783554077, -0.10493523627519608)","(0.3150952160358429, 0.3561747968196869, -0.09753827005624771)","(0.3103920519351959, 0.3069858253002167, -0.09047922492027283)","(0.2089880406856537, 0.2723797857761383, -0.06642495840787888)","(0.27887895703315735, 0.40193021297454834, -0.08436200767755508)","(0.2984945774078369, 0.3586491644382477, -0.07665252685546875)","(0.2863377630710602, 0.31449055671691895, -0.0717567577958107)","(0.19241368770599365, 0.29141852259635925, -0.04178475961089134)","(0.2527136206626892, 0.41211527585983276, -0.06001901626586914)","(0.2793773412704468, 0.3770731985569, -0.05399249494075775)","(0.27567529678344727, 0.33042752742767334, -0.04929891228675842)","(0.18792115151882172, 0.30842337012290955, -0.020282240584492683)","(0.21887338161468506, 0.4106547236442566, -0.04102453961968422)","(0.24677906930446625, 0.40703779458999634, -0.04586763679981232)","(0.25673380494117737, 0.3803751468658447, -0.047013334929943085)",Reach
47,"(0.2655424475669861, 0.1260698437690735, -4.216435058879142e-07)","(0.3306732177734375, 0.1723049283027649, -0.058524224907159805)","(0.3648478388786316, 0.27410686016082764, -0.08543834835290909)","(0.36954569816589355, 0.38884878158569336, -0.09642444550991058)","(0.36420318484306335, 0.4716516137123108, -0.0994054302573204)","(0.2648947834968567, 0.2826105058193207, -0.10169786214828491)","(0.322946161031723, 0.43109264969825745, -0.11673019081354141)","(0.3395541310310364, 0.3764151334762573, -0.10885918140411377)","(0.32988959550857544, 0.32617032527923584, -0.10121002793312073)","(0.23081785440444946, 0.30444055795669556, -0.07385712116956711)","(0.30232006311416626, 0.4310501217842102, -0.09298974275588989)","(0.3205876648426056, 0.3814878761768341, -0.08436661958694458)","(0.30688780546188354, 0.3390219807624817, -0.07881250232458115)","(0.21538975834846497, 0.32669657468795776, -0.04624946787953377)","(0.27706271409988403, 0.43880799412727356, -0.06482402235269547)","(0.3012433648109436, 0.3980676531791687, -0.05742289498448372)","(0.29459109902381897, 0.35265934467315674, -0.05193052813410759)","(0.21082638204097748, 0.34782081842422485, -0.022029200568795204)","(0.24440725147724152, 0.44060736894607544, -0.042799074202775955)","(0.269584596157074, 0.4282291531562805, -0.0470324270427227)","(0.2755238711833954, 0.39894604682922363, -0.047547660768032074)",Reach
