Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
2509,"(0.6007065176963806, 0.45284581184387207, -4.1581532173040614e-07)","(0.5272120237350464, 0.43592092394828796, -0.03468365594744682)","(0.4730982184410095, 0.3746611177921295, -0.03203216567635536)","(0.42796963453292847, 0.34234634041786194, -0.018427517265081406)","(0.3945469856262207, 0.333847314119339, -0.0017363112419843674)","(0.5202159285545349, 0.21004560589790344, -7.662643474759534e-05)","(0.44999974966049194, 0.21509534120559692, 0.021634714677929878)","(0.4152056872844696, 0.26998382806777954, 0.03094092756509781)","(0.39613041281700134, 0.3136007785797119, 0.03652843460440636)","(0.5430187582969666, 0.21387922763824463, 0.03166253864765167)","(0.4687860608100891, 0.2452133148908615, 0.0544608049094677)","(0.4362315833568573, 0.30438143014907837, 0.052246250212192535)","(0.4185517430305481, 0.3584884703159332, 0.04702715948224068)","(0.5534604787826538, 0.24011927843093872, 0.06241508200764656)","(0.48214080929756165, 0.2862948477268219, 0.0802014097571373)","(0.453159898519516, 0.3339696228504181, 0.06799884140491486)","(0.437669038772583, 0.3806714117527008, 0.056542329490184784)","(0.5579895973205566, 0.2663946747779846, 0.09148198366165161)","(0.503635823726654, 0.29863178730010986, 0.1008152961730957)","(0.47945839166641235, 0.3360261619091034, 0.09481043368577957)","(0.4638112485408783, 0.3750644028186798, 0.09014491736888885)",Move
2510,"(0.6040191650390625, 0.4570924639701843, -4.5383333713289176e-07)","(0.529461145401001, 0.43940332531929016, -0.032608918845653534)","(0.47539785504341125, 0.37848445773124695, -0.02889695204794407)","(0.43134093284606934, 0.34571361541748047, -0.014501728117465973)","(0.3992561101913452, 0.3358299136161804, 0.002848012140020728)","(0.5219377279281616, 0.21502485871315002, -0.0007568469736725092)","(0.4518232047557831, 0.22076764702796936, 0.021184200420975685)","(0.41794732213020325, 0.27648136019706726, 0.031463999301195145)","(0.39960306882858276, 0.32132795453071594, 0.03765985369682312)","(0.5453251600265503, 0.2188911736011505, 0.03000977821648121)","(0.47075432538986206, 0.2551753520965576, 0.051763035356998444)","(0.4393431842327118, 0.3161252737045288, 0.04930923134088516)","(0.42301145195961, 0.3710743486881256, 0.044002678245306015)","(0.5563473701477051, 0.24468755722045898, 0.06018524616956711)","(0.48382893204689026, 0.2957631051540375, 0.0767487958073616)","(0.45490241050720215, 0.3456937372684479, 0.0635380893945694)","(0.44002869725227356, 0.3948426842689514, 0.051442746073007584)","(0.5610621571540833, 0.2711326479911804, 0.08901260793209076)","(0.5061417818069458, 0.3064788579940796, 0.09694746136665344)","(0.48275458812713623, 0.34532806277275085, 0.08979768306016922)","(0.4681597650051117, 0.3860492408275604, 0.08433838188648224)",Move
2511,"(0.6075887680053711, 0.46163079142570496, -4.218833851155068e-07)","(0.533693790435791, 0.4458127021789551, -0.03417646884918213)","(0.4799613952636719, 0.38572263717651367, -0.03150765970349312)","(0.43574559688568115, 0.35225412249565125, -0.017785577103495598)","(0.402251273393631, 0.34053608775138855, -0.0009162221103906631)","(0.5249823331832886, 0.22233906388282776, -0.0021341550163924694)","(0.45593440532684326, 0.22522850334644318, 0.020354626700282097)","(0.4223041832447052, 0.27947038412094116, 0.03072979487478733)","(0.4039795994758606, 0.3237898051738739, 0.03686264902353287)","(0.5479323863983154, 0.22488278150558472, 0.02960205078125)","(0.47502076625823975, 0.2548257112503052, 0.052271876484155655)","(0.4440949857234955, 0.31415945291519165, 0.05000109225511551)","(0.42825740575790405, 0.3691384196281433, 0.04459605738520622)","(0.558958113193512, 0.24944941699504852, 0.06074104458093643)","(0.4881911873817444, 0.29399505257606506, 0.07845888286828995)","(0.4604859948158264, 0.34381210803985596, 0.0656609982252121)","(0.4465562701225281, 0.3933425545692444, 0.05351349338889122)","(0.5636743307113647, 0.2746286988258362, 0.09036792069673538)","(0.5101706981658936, 0.3052627444267273, 0.09941120445728302)","(0.48743918538093567, 0.3434799015522003, 0.09261061251163483)","(0.47343599796295166, 0.38385307788848877, 0.08708475530147552)",Move
2512,"(0.6116228103637695, 0.46686893701553345, -4.2754848550430324e-07)","(0.5376805067062378, 0.45007219910621643, -0.03543795645236969)","(0.4839945435523987, 0.3908514380455017, -0.03305751830339432)","(0.43924662470817566, 0.35815805196762085, -0.019550425931811333)","(0.40592724084854126, 0.34841129183769226, -0.0029804189689457417)","(0.5291842818260193, 0.2280714213848114, -0.001124087255448103)","(0.46047598123550415, 0.23046544194221497, 0.019619083032011986)","(0.426056832075119, 0.2850452661514282, 0.02756231278181076)","(0.40739843249320984, 0.32950684428215027, 0.03193747252225876)","(0.5502240657806396, 0.23297633230686188, 0.03101479448378086)","(0.4766041934490204, 0.263249933719635, 0.05173901095986366)","(0.4454205632209778, 0.3244420289993286, 0.04678330570459366)","(0.42962461709976196, 0.3803558945655823, 0.03942379727959633)","(0.5600929856300354, 0.25775113701820374, 0.06217388063669205)","(0.4885997772216797, 0.3020295202732086, 0.07818204909563065)","(0.45972487330436707, 0.3553747534751892, 0.06266572326421738)","(0.4452815353870392, 0.40775245428085327, 0.04865593835711479)","(0.5647356510162354, 0.2821574807167053, 0.09175094962120056)","(0.511150062084198, 0.31456369161605835, 0.09968570619821548)","(0.48765695095062256, 0.35496801137924194, 0.09092693030834198)","(0.4734751582145691, 0.3968411982059479, 0.0837792232632637)",Move
2513,"(0.6139118075370789, 0.4708382189273834, -4.48801159791401e-07)","(0.5396462082862854, 0.4544250965118408, -0.03589877486228943)","(0.4859520196914673, 0.39508384466171265, -0.03457072004675865)","(0.44186830520629883, 0.3615994155406952, -0.02176402322947979)","(0.4091365933418274, 0.35124149918556213, -0.00578345637768507)","(0.5333572626113892, 0.2318444550037384, -0.006805540062487125)","(0.4630226492881775, 0.23575016856193542, 0.012155993841588497)","(0.42817437648773193, 0.29038169980049133, 0.019759736955165863)","(0.4093567430973053, 0.3347413241863251, 0.024000044912099838)","(0.5548745393753052, 0.23429280519485474, 0.025449389591813087)","(0.47965243458747864, 0.2665848135948181, 0.0432327538728714)","(0.4514722526073456, 0.3283010721206665, 0.03844871744513512)","(0.4391641616821289, 0.3813593089580536, 0.03156637027859688)","(0.5647198557853699, 0.2578135132789612, 0.05713556706905365)","(0.49250832200050354, 0.2999792695045471, 0.07101542502641678)","(0.46729323267936707, 0.35262519121170044, 0.056716226041316986)","(0.45707032084465027, 0.403677761554718, 0.04389536753296852)","(0.5686289668083191, 0.28094568848609924, 0.08726929873228073)","(0.5145639181137085, 0.3136562705039978, 0.09267202019691467)","(0.49362632632255554, 0.35469695925712585, 0.0836101770401001)","(0.483176589012146, 0.39550337195396423, 0.07682747393846512)",Move
2514,"(0.6172767281532288, 0.47525691986083984, -4.186755973023537e-07)","(0.5454302430152893, 0.46091708540916443, -0.03776174038648605)","(0.49066752195358276, 0.4012415111064911, -0.03771600499749184)","(0.4460600018501282, 0.3651539385318756, -0.02586105465888977)","(0.41467344760894775, 0.35220974683761597, -0.010479847900569439)","(0.5383868217468262, 0.23706257343292236, -0.00997435674071312)","(0.4679291546344757, 0.2397187054157257, 0.008962554857134819)","(0.4340552091598511, 0.29505443572998047, 0.0171193890273571)","(0.41751629114151, 0.3395911157131195, 0.02178107015788555)","(0.55889892578125, 0.23838138580322266, 0.02274780534207821)","(0.4848030209541321, 0.2642667293548584, 0.04060114175081253)","(0.4561692774295807, 0.3256984055042267, 0.03736081346869469)","(0.44451218843460083, 0.37882372736930847, 0.03194956108927727)","(0.5683528780937195, 0.26108190417289734, 0.05476103350520134)","(0.4965627193450928, 0.2971516251564026, 0.06839608401060104)","(0.4716934263706207, 0.3513374626636505, 0.05530199036002159)","(0.4623481035232544, 0.4020616412162781, 0.04369346797466278)","(0.572192907333374, 0.28347712755203247, 0.08510492742061615)","(0.5186882019042969, 0.30917268991470337, 0.09077346324920654)","(0.49799156188964844, 0.3497806191444397, 0.08279060572385788)","(0.48798152804374695, 0.39027929306030273, 0.07698863744735718)",Move
2515,"(0.6207136511802673, 0.4767477512359619, -4.181181623152952e-07)","(0.5501270890235901, 0.4648909568786621, -0.0384131520986557)","(0.4954605996608734, 0.40703079104423523, -0.03928082436323166)","(0.45044827461242676, 0.3695940673351288, -0.028076037764549255)","(0.4186869263648987, 0.3554900884628296, -0.013225329108536243)","(0.5433075428009033, 0.24184009432792664, -0.013190535828471184)","(0.4729621112346649, 0.24288073182106018, 0.005428580567240715)","(0.4390803575515747, 0.2953898310661316, 0.014392424374818802)","(0.4215860068798065, 0.337146520614624, 0.019642813131213188)","(0.5640907287597656, 0.2394866645336151, 0.019704671576619148)","(0.4897642135620117, 0.2666175067424774, 0.03664396330714226)","(0.46317851543426514, 0.3282017111778259, 0.03476043790578842)","(0.4533216059207916, 0.3783838152885437, 0.03055812232196331)","(0.5732308626174927, 0.25963807106018066, 0.05200350657105446)","(0.5016331076622009, 0.2949751019477844, 0.06475839763879776)","(0.4788869321346283, 0.34905195236206055, 0.05323968827724457)","(0.4710828959941864, 0.3976288437843323, 0.043007951229810715)","(0.5763872861862183, 0.2804855406284332, 0.08260880410671234)","(0.5233103632926941, 0.3050413429737091, 0.08759655803442001)","(0.5038703680038452, 0.3454023003578186, 0.08012410998344421)","(0.4949832558631897, 0.38435208797454834, 0.07494620978832245)",Move
2516,"(0.6252776980400085, 0.4799286723136902, -4.083531450760347e-07)","(0.5538122057914734, 0.4678153395652771, -0.037605561316013336)","(0.49861976504325867, 0.40832480788230896, -0.03716494143009186)","(0.4545170068740845, 0.3694619834423065, -0.02490624040365219)","(0.42261579632759094, 0.3514753580093384, -0.008958985097706318)","(0.5481637716293335, 0.2454337477684021, -0.0090892743319273)","(0.478389710187912, 0.2446279227733612, 0.00985356792807579)","(0.4439777135848999, 0.2950897216796875, 0.01801859773695469)","(0.4264153838157654, 0.3349023461341858, 0.022546516731381416)","(0.5688689351081848, 0.2447282373905182, 0.02342562936246395)","(0.49519670009613037, 0.270183265209198, 0.041033606976270676)","(0.47121647000312805, 0.3299005329608917, 0.03921135514974594)","(0.46417123079299927, 0.3766651451587677, 0.03503519296646118)","(0.5779170393943787, 0.2657783031463623, 0.054999709129333496)","(0.507503867149353, 0.29975831508636475, 0.06790720671415329)","(0.4878794848918915, 0.35338538885116577, 0.05658011883497238)","(0.48296424746513367, 0.3993842899799347, 0.04661641642451286)","(0.581428050994873, 0.2862977981567383, 0.0847870334982872)","(0.5294677019119263, 0.3112923502922058, 0.08945416659116745)","(0.5121405124664307, 0.3523789346218109, 0.08179768174886703)","(0.5053336024284363, 0.38951581716537476, 0.07664412260055542)",Move
2517,"(0.6305984258651733, 0.4824725389480591, -3.831658546005201e-07)","(0.5599972009658813, 0.4694015085697174, -0.035800255835056305)","(0.5034447312355042, 0.4116302728652954, -0.03508736565709114)","(0.4583006203174591, 0.37393850088119507, -0.02324903942644596)","(0.42564526200294495, 0.35543328523635864, -0.007605493534356356)","(0.5523108243942261, 0.25175970792770386, -0.0065137664787471294)","(0.48302170634269714, 0.24847906827926636, 0.012642517685890198)","(0.44893786311149597, 0.295896053314209, 0.02097693644464016)","(0.43082496523857117, 0.33359354734420776, 0.025755243375897408)","(0.5736532211303711, 0.24829792976379395, 0.02490062825381756)","(0.5022326707839966, 0.2703092098236084, 0.04293317347764969)","(0.48082858324050903, 0.3254633843898773, 0.04235959053039551)","(0.47594505548477173, 0.36744773387908936, 0.03940318897366524)","(0.5832861661911011, 0.26715028285980225, 0.05532034486532211)","(0.5164905786514282, 0.2940530478954315, 0.06874559074640274)","(0.4995478689670563, 0.3410419523715973, 0.059509772807359695)","(0.49658089876174927, 0.3817251920700073, 0.05139097198843956)","(0.5867589116096497, 0.2863461971282959, 0.08393193036317825)","(0.5370776653289795, 0.30544620752334595, 0.08916688710451126)","(0.5215260982513428, 0.3427916169166565, 0.08304574340581894)","(0.5163360238075256, 0.37650805711746216, 0.07937032729387283)",Move
2518,"(0.6339668035507202, 0.4866406321525574, -4.2029472524518496e-07)","(0.5598992705345154, 0.47053688764572144, -0.03323221579194069)","(0.5045976042747498, 0.4111999571323395, -0.028204115107655525)","(0.46101346611976624, 0.37638863921165466, -0.011606267653405666)","(0.43060189485549927, 0.3608441948890686, 0.008936007507145405)","(0.5543502569198608, 0.2511473298072815, -0.0010520261712372303)","(0.4865906238555908, 0.2523403465747833, 0.02240135334432125)","(0.4528504014015198, 0.30435922741889954, 0.03300172835588455)","(0.4354875087738037, 0.346096396446228, 0.039177797734737396)","(0.5767271518707275, 0.25473448634147644, 0.03154812380671501)","(0.5054518580436707, 0.2775081992149353, 0.05553487315773964)","(0.47785457968711853, 0.3346656262874603, 0.05533026158809662)","(0.4667789340019226, 0.38257765769958496, 0.05148373544216156)","(0.5868944525718689, 0.2785800099372864, 0.06349048018455505)","(0.5187773108482361, 0.30894896388053894, 0.08190229535102844)","(0.4962981641292572, 0.3572109341621399, 0.0712500512599945)","(0.48909392952919006, 0.4009186327457428, 0.06096053868532181)","(0.5905154943466187, 0.2994312644004822, 0.09394800662994385)","(0.5386769771575928, 0.32425954937934875, 0.10247939825057983)","(0.5195801854133606, 0.3625281751155853, 0.09581828862428665)","(0.5112131834030151, 0.39774709939956665, 0.09098168462514877)",Move
