Unnamed: 0,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
59,"(0.6822328567504883, 0.33301031589508057, 9.29419741169113e-08)","(0.6025091409683228, 0.33585160970687866, -0.013544125482439995)","(0.5434330105781555, 0.38230305910110474, -0.005270055029541254)","(0.504889726638794, 0.4258671998977661, 0.009886043146252632)","(0.47629135847091675, 0.46182695031166077, 0.028843263164162636)","(0.5685673356056213, 0.5537168979644775, 0.007869148626923561)","(0.5105695128440857, 0.5804348587989807, 0.029839033260941505)","(0.4885430335998535, 0.5345531702041626, 0.042174775153398514)","(0.4819135069847107, 0.49342089891433716, 0.05033869296312332)","(0.5984528064727783, 0.5757195949554443, 0.028182502835989)","(0.538582444190979, 0.5613150000572205, 0.05540921911597252)","(0.517745316028595, 0.5054093599319458, 0.061223190277814865)","(0.5120399594306946, 0.45816609263420105, 0.061149559915065765)","(0.6204430460929871, 0.565318763256073, 0.04910663515329361)","(0.5677036643028259, 0.5534886121749878, 0.07425489276647568)","(0.5473039150238037, 0.5060294270515442, 0.07296348363161087)","(0.5408139824867249, 0.45922544598579407, 0.06710837781429291)","(0.6363584399223328, 0.5451775193214417, 0.06910434365272522)","(0.5960708260536194, 0.5451567769050598, 0.08679748326539993)","(0.5794004797935486, 0.5128394365310669, 0.08826497197151184)","(0.5714126229286194, 0.47664695978164673, 0.08782359212636948)",Move
60,"(0.6918536424636841, 0.3043811321258545, 2.1502236435821942e-08)","(0.6105772852897644, 0.3073360323905945, -0.006820604205131531)","(0.5521907210350037, 0.35445329546928406, 0.00511541310697794)","(0.5147066116333008, 0.402837336063385, 0.022391969338059425)","(0.4848906993865967, 0.42386797070503235, 0.043024152517318726)","(0.5721232891082764, 0.5177819132804871, 0.01382686011493206)","(0.5144304633140564, 0.5381062030792236, 0.03559432178735733)","(0.49471089243888855, 0.49383997917175293, 0.04794755205512047)","(0.48713475465774536, 0.45466381311416626, 0.0555843822658062)","(0.6032119393348694, 0.5416993498802185, 0.029797617346048355)","(0.5456499457359314, 0.5135639309883118, 0.05643193796277046)","(0.5300928950309753, 0.4573792517185211, 0.06249292567372322)","(0.5259315967559814, 0.41582247614860535, 0.062199097126722336)","(0.6271253228187561, 0.5316418409347534, 0.04653465747833252)","(0.5766524076461792, 0.5097153186798096, 0.06891977787017822)","(0.5593760013580322, 0.46271517872810364, 0.06631961464881897)","(0.5546905994415283, 0.41822874546051025, 0.05977718532085419)","(0.6449449062347412, 0.5116673707962036, 0.06302371621131897)","(0.60650634765625, 0.5067178010940552, 0.07782229781150818)","(0.5904796123504639, 0.47185400128364563, 0.07832735031843185)","(0.5834068655967712, 0.4335681200027466, 0.07746565341949463)",Move
61,"(0.6980639696121216, 0.28299689292907715, 1.1758707074704944e-07)","(0.6162421107292175, 0.28337734937667847, -0.005777585785835981)","(0.560244083404541, 0.33281052112579346, 0.008381348103284836)","(0.5236165523529053, 0.3858465850353241, 0.028313536196947098)","(0.48968106508255005, 0.40469783544540405, 0.05205180495977402)","(0.5757992267608643, 0.490106999874115, 0.020911991596221924)","(0.5202694535255432, 0.50909823179245, 0.04862334206700325)","(0.4999195337295532, 0.4662836194038391, 0.06461668759584427)","(0.49129703640937805, 0.42903241515159607, 0.07418429106473923)","(0.6053561568260193, 0.5153517723083496, 0.038707755506038666)","(0.5469358563423157, 0.4944224953651428, 0.07134304195642471)","(0.5282263159751892, 0.44213438034057617, 0.08074681460857391)","(0.520842969417572, 0.4019107222557068, 0.08257431536912918)","(0.6296862363815308, 0.5075080394744873, 0.05728863924741745)","(0.579617440700531, 0.4880007207393646, 0.08518749475479126)","(0.5593245029449463, 0.4452930688858032, 0.08578597754240036)","(0.5519386529922485, 0.40195396542549133, 0.08109823614358902)","(0.6474024653434753, 0.487924724817276, 0.07541900128126144)","(0.6078783869743347, 0.4837130606174469, 0.09493707120418549)","(0.5889477729797363, 0.4506646692752838, 0.09785620868206024)","(0.579789400100708, 0.4130747616291046, 0.09850938618183136)",Move
62,"(0.7020880579948425, 0.2676507234573364, 1.496880770446296e-07)","(0.6213451623916626, 0.26488250494003296, -0.005555311217904091)","(0.5659558773040771, 0.3118993639945984, 0.008543559350073338)","(0.530476450920105, 0.36670392751693726, 0.028516575694084167)","(0.4968516230583191, 0.3861583471298218, 0.05257561430335045)","(0.5803563594818115, 0.46923089027404785, 0.02039502188563347)","(0.5253133773803711, 0.48977985978126526, 0.04867135360836983)","(0.5041375756263733, 0.4484553039073944, 0.0662790834903717)","(0.4954366683959961, 0.40865281224250793, 0.07757336646318436)","(0.6101596355438232, 0.49513664841651917, 0.03911973908543587)","(0.553408145904541, 0.474347859621048, 0.07413611561059952)","(0.5346638560295105, 0.4223010838031769, 0.08652075380086899)","(0.5275951027870178, 0.3812909424304962, 0.09060444682836533)","(0.6344748139381409, 0.48733535408973694, 0.05870719999074936)","(0.5873432755470276, 0.4660024046897888, 0.08948935568332672)","(0.5673396587371826, 0.42235878109931946, 0.09302268922328949)","(0.5603849291801453, 0.3781328797340393, 0.09022097289562225)","(0.6528345346450806, 0.4673115313053131, 0.0776914730668068)","(0.615359902381897, 0.46117761731147766, 0.09960836172103882)","(0.5971097350120544, 0.4270392060279846, 0.10442590713500977)","(0.5887444019317627, 0.3881533741950989, 0.10663837194442749)",Move
63,"(0.7037748694419861, 0.2562335729598999, 1.647206175903193e-07)","(0.6214566230773926, 0.2562136948108673, -0.0010138400830328465)","(0.5696603655815125, 0.30025622248649597, 0.016478173434734344)","(0.5376136898994446, 0.3519200384616852, 0.040037281811237335)","(0.5046820640563965, 0.3720364570617676, 0.06811998784542084)","(0.5786536931991577, 0.44945278763771057, 0.024977881461381912)","(0.5299090147018433, 0.46972307562828064, 0.05975514277815819)","(0.5092777609825134, 0.43389588594436646, 0.08368581533432007)","(0.5010913610458374, 0.39608046412467957, 0.09973157197237015)","(0.6090616583824158, 0.47403213381767273, 0.046306148171424866)","(0.5571417808532715, 0.4586952328681946, 0.08946851640939713)","(0.5384325981140137, 0.40910494327545166, 0.11052185297012329)","(0.5318257808685303, 0.37004318833351135, 0.1210578978061676)","(0.6339268684387207, 0.46799859404563904, 0.06915454566478729)","(0.593407392501831, 0.4506840705871582, 0.10890713334083557)","(0.5741158127784729, 0.40795615315437317, 0.12012956291437149)","(0.567483127117157, 0.36423394083976746, 0.12235110253095627)","(0.6540149450302124, 0.45302197337150574, 0.09148833900690079)","(0.6207329630851746, 0.44425395131111145, 0.12051177024841309)","(0.6037649512290955, 0.4116468131542206, 0.12969881296157837)","(0.5949010848999023, 0.3737320899963379, 0.13520482182502747)",Move
64,"(0.7046965956687927, 0.24768872559070587, 2.6537875896792684e-07)","(0.6217789649963379, 0.2474895417690277, 0.00338537385687232)","(0.572654664516449, 0.2907520532608032, 0.022562043741345406)","(0.5430667400360107, 0.34277579188346863, 0.0467580109834671)","(0.5126922130584717, 0.3679189682006836, 0.07579251378774643)","(0.5792276263237, 0.4366159439086914, 0.033288437873125076)","(0.5334742665290833, 0.45555493235588074, 0.07045798003673553)","(0.5122511982917786, 0.4246327579021454, 0.09765054285526276)","(0.5026730298995972, 0.3893631100654602, 0.11695617437362671)","(0.609646201133728, 0.46051403880119324, 0.05444920063018799)","(0.5608453750610352, 0.45532748103141785, 0.09914599359035492)","(0.5391858220100403, 0.41272538900375366, 0.125969797372818)","(0.5288649797439575, 0.37665900588035583, 0.1430491954088211)","(0.634384036064148, 0.4545879065990448, 0.07713553309440613)","(0.596206545829773, 0.45086249709129333, 0.11970505118370056)","(0.5738787055015564, 0.41444841027259827, 0.1389990746974945)","(0.5640066266059875, 0.37297022342681885, 0.14895737171173096)","(0.6558066010475159, 0.44003695249557495, 0.09929823130369186)","(0.6239229440689087, 0.44024690985679626, 0.132437601685524)","(0.6052870154380798, 0.4140709936618805, 0.14769338071346283)","(0.5941559076309204, 0.3779059648513794, 0.15931342542171478)",Move
65,"(0.7012960910797119, 0.23983722925186157, 3.0151184660098806e-07)","(0.6234168410301208, 0.23765912652015686, 0.008354679681360722)","(0.5734140872955322, 0.2789674997329712, 0.024691209197044373)","(0.5430923700332642, 0.33392536640167236, 0.043170154094696045)","(0.5122358202934265, 0.3570930063724518, 0.06550151854753494)","(0.5781871676445007, 0.4215453863143921, 0.03975806385278702)","(0.5335667133331299, 0.44156336784362793, 0.07238524407148361)","(0.5133435726165771, 0.4144003093242645, 0.09456174075603485)","(0.503180742263794, 0.3828873932361603, 0.11013483256101608)","(0.6073258519172668, 0.44990798830986023, 0.05401814728975296)","(0.561693549156189, 0.44974029064178467, 0.09288748353719711)","(0.5409963726997375, 0.41088688373565674, 0.11549414694309235)","(0.5299420356750488, 0.37808123230934143, 0.13051438331604004)","(0.6321710348129272, 0.44838958978652954, 0.06964407116174698)","(0.594756543636322, 0.4569477140903473, 0.10715886950492859)","(0.5723579525947571, 0.42693430185317993, 0.1274559050798416)","(0.5610114336013794, 0.38962119817733765, 0.13900841772556305)","(0.6543378233909607, 0.4339214563369751, 0.0849653109908104)","(0.6225419044494629, 0.44513243436813354, 0.11572546511888504)","(0.6027680039405823, 0.42332032322883606, 0.13360175490379333)","(0.5907049775123596, 0.39099329710006714, 0.14771391451358795)",Move
66,"(0.7002120614051819, 0.23397867381572723, 3.7875580005675147e-07)","(0.6223995089530945, 0.23374493420124054, 0.002337138634175062)","(0.5731151700019836, 0.2776497006416321, 0.018394414335489273)","(0.5430059432983398, 0.3292805552482605, 0.03869625926017761)","(0.5124684572219849, 0.3525151312351227, 0.06324505060911179)","(0.5800253748893738, 0.4185926914215088, 0.03619641810655594)","(0.5340566039085388, 0.43421775102615356, 0.0711417943239212)","(0.5129071474075317, 0.40978237986564636, 0.0941680446267128)","(0.5016958713531494, 0.3840620219707489, 0.10985162109136581)","(0.6101762652397156, 0.4439505338668823, 0.05418543890118599)","(0.5625227093696594, 0.4497325122356415, 0.09388171881437302)","(0.5400604009628296, 0.4148085117340088, 0.11608327180147171)","(0.5288421511650085, 0.3820382356643677, 0.13088753819465637)","(0.6348121762275696, 0.44020891189575195, 0.07324021309614182)","(0.5956131815910339, 0.45572444796562195, 0.11078472435474396)","(0.5723533630371094, 0.42939382791519165, 0.12930476665496826)","(0.559707522392273, 0.3952445685863495, 0.13993701338768005)","(0.6551582217216492, 0.4233638644218445, 0.09169941395521164)","(0.6207631230354309, 0.44244319200515747, 0.12211437523365021)","(0.5999950766563416, 0.4261375069618225, 0.13869965076446533)","(0.5858340263366699, 0.3986850678920746, 0.15177074074745178)",Move
67,"(0.6974601745605469, 0.2310875803232193, 3.9468508816753456e-07)","(0.6203364133834839, 0.22868257761001587, 0.0009872550144791603)","(0.5714390873908997, 0.2745129466056824, 0.017123106867074966)","(0.5423315763473511, 0.3237532079219818, 0.03792278841137886)","(0.5116220116615295, 0.34879323840141296, 0.06301229447126389)","(0.5797392129898071, 0.4117687940597534, 0.03519969433546066)","(0.5330171585083008, 0.4285385012626648, 0.07077113538980484)","(0.5118134021759033, 0.40647092461586, 0.09460589289665222)","(0.501241147518158, 0.3844333291053772, 0.11076182872056961)","(0.609404981136322, 0.43644267320632935, 0.05388624593615532)","(0.5594532489776611, 0.4560113847255707, 0.0930161327123642)","(0.5377489328384399, 0.42571550607681274, 0.11600081622600555)","(0.5282564759254456, 0.39551490545272827, 0.1316518932580948)","(0.6333606839179993, 0.43355005979537964, 0.07349981367588043)","(0.5916341543197632, 0.46189361810684204, 0.11000242829322815)","(0.5686041712760925, 0.4399630129337311, 0.1291874796152115)","(0.5565937757492065, 0.41056928038597107, 0.14053720235824585)","(0.6522215008735657, 0.4170486330986023, 0.0925171822309494)","(0.6163214445114136, 0.4455771744251251, 0.12203603237867355)","(0.5949388146400452, 0.43509534001350403, 0.13865089416503906)","(0.5798488259315491, 0.41446515917778015, 0.15158948302268982)",Move
68,"(0.6940135955810547, 0.2259959578514099, 3.7988829149071535e-07)","(0.6178607940673828, 0.2235097587108612, 0.0009528688970021904)","(0.5699710249900818, 0.26972371339797974, 0.016449231654405594)","(0.5422365069389343, 0.31889140605926514, 0.036909040063619614)","(0.5123284459114075, 0.34420767426490784, 0.061556629836559296)","(0.5768048167228699, 0.4027377665042877, 0.029863998293876648)","(0.5322953462600708, 0.4198452830314636, 0.06526485085487366)","(0.5104873180389404, 0.4003528356552124, 0.09100324660539627)","(0.49980318546295166, 0.37930741906166077, 0.10902053117752075)","(0.6056547164916992, 0.4301680326461792, 0.04953870549798012)","(0.5566696524620056, 0.45339593291282654, 0.08884403109550476)","(0.537017285823822, 0.4219476580619812, 0.11524435877799988)","(0.5295569896697998, 0.39304760098457336, 0.13400927186012268)","(0.6289605498313904, 0.4301672875881195, 0.07052163779735565)","(0.5888281464576721, 0.46150410175323486, 0.10752230882644653)","(0.5669425129890442, 0.43969061970710754, 0.12969182431697845)","(0.5567489862442017, 0.41131874918937683, 0.14343924820423126)","(0.6475907564163208, 0.4169006049633026, 0.09097672253847122)","(0.6131061315536499, 0.4440925121307373, 0.120778389275074)","(0.5924249887466431, 0.4332158863544464, 0.13839131593704224)","(0.5782178640365601, 0.4133189022541046, 0.15235833823680878)",Move
69,"(0.6914048194885254, 0.2248305082321167, 3.9293053077926743e-07)","(0.6163281202316284, 0.2216915339231491, -0.0015571172116324306)","(0.5684991478919983, 0.2688077986240387, 0.013198845088481903)","(0.5415419340133667, 0.3191584646701813, 0.034550540149211884)","(0.5109598636627197, 0.3455630838871002, 0.06030307337641716)","(0.5751296281814575, 0.4024716019630432, 0.02005479857325554)","(0.5300085544586182, 0.41903603076934814, 0.055988941341638565)","(0.5079265832901001, 0.40087181329727173, 0.08398392051458359)","(0.49644604325294495, 0.3809490203857422, 0.1037285253405571)","(0.6047951579093933, 0.4281693696975708, 0.0426349975168705)","(0.5561503767967224, 0.4512253701686859, 0.08291993290185928)","(0.5357704162597656, 0.42241713404655457, 0.11211235076189041)","(0.5275497436523438, 0.39583054184913635, 0.13255655765533447)","(0.6281929612159729, 0.4267817437648773, 0.06712504476308823)","(0.5881979465484619, 0.4566405713558197, 0.10503634810447693)","(0.5663537383079529, 0.43612661957740784, 0.12872295081615448)","(0.5565193295478821, 0.40911585092544556, 0.14334814250469208)","(0.6464917659759521, 0.4140227437019348, 0.09115477651357651)","(0.6124995946884155, 0.4395531415939331, 0.12154296040534973)","(0.5920724272727966, 0.4299141764640808, 0.13932505249977112)","(0.5779025554656982, 0.4113379418849945, 0.15336188673973083)",Move
70,"(0.6877268552780151, 0.22276745736598969, 3.6040879081156163e-07)","(0.613446056842804, 0.2211906760931015, 0.0005143102607689798)","(0.5658092498779297, 0.26803627610206604, 0.017021650448441505)","(0.5400790572166443, 0.31851810216903687, 0.039546988904476166)","(0.5109018683433533, 0.3451025187969208, 0.06650913506746292)","(0.5746303796768188, 0.4009314179420471, 0.024961287155747414)","(0.5297664403915405, 0.418476402759552, 0.05930570885539055)","(0.5077811479568481, 0.40152406692504883, 0.08481509983539581)","(0.4958396255970001, 0.3819996416568756, 0.1028178408741951)","(0.6042231321334839, 0.4268529713153839, 0.04570396617054939)","(0.556248128414154, 0.4522845149040222, 0.08423840254545212)","(0.5363612771034241, 0.42488449811935425, 0.11091877520084381)","(0.5286557674407959, 0.3978012800216675, 0.12965385615825653)","(0.6276059746742249, 0.42544853687286377, 0.06798303127288818)","(0.5879702568054199, 0.4564976990222931, 0.10369424521923065)","(0.5666207671165466, 0.43767282366752625, 0.12499820441007614)","(0.556780993938446, 0.41146615147590637, 0.13827572762966156)","(0.6455009579658508, 0.41180679202079773, 0.08998315036296844)","(0.6122950911521912, 0.4379217028617859, 0.11854656040668488)","(0.5920209884643555, 0.4284420311450958, 0.1348237693309784)","(0.5779442191123962, 0.40986770391464233, 0.14787407219409943)",Move
71,"(0.6852653622627258, 0.2266579270362854, 2.961264726764057e-07)","(0.6088383197784424, 0.2250465750694275, 0.004074210301041603)","(0.5643098950386047, 0.27259594202041626, 0.022958865389227867)","(0.5401757955551147, 0.32038620114326477, 0.04846701771020889)","(0.5122399926185608, 0.3457730710506439, 0.07874421030282974)","(0.5674589276313782, 0.39959803223609924, 0.021536875516176224)","(0.527759313583374, 0.41696614027023315, 0.06107688695192337)","(0.5071636438369751, 0.4015669822692871, 0.09417957812547684)","(0.49737733602523804, 0.3806059956550598, 0.11812666058540344)","(0.597842812538147, 0.4222261309623718, 0.04472634568810463)","(0.5545060634613037, 0.4512624144554138, 0.09002386033535004)","(0.5375343561172485, 0.4239223599433899, 0.12641187012195587)","(0.5307759046554565, 0.3998434543609619, 0.15202349424362183)","(0.6210411787033081, 0.4209710955619812, 0.07043144106864929)","(0.5856266021728516, 0.45302441716194153, 0.11227362602949142)","(0.566139817237854, 0.43251651525497437, 0.13997533917427063)","(0.5575907230377197, 0.40819886326789856, 0.15730927884578705)","(0.6396145820617676, 0.41020503640174866, 0.09627789258956909)","(0.6084550619125366, 0.43440544605255127, 0.12964017689228058)","(0.58929044008255, 0.4237483739852905, 0.1494571715593338)","(0.576802670955658, 0.40448126196861267, 0.16488200426101685)",Move
72,"(0.6829786896705627, 0.22184476256370544, 3.3098163498834765e-07)","(0.6095152497291565, 0.219655379652977, 0.002672410337254405)","(0.5639351010322571, 0.26910847425460815, 0.019189026206731796)","(0.5380158424377441, 0.3206947445869446, 0.04158814251422882)","(0.508721649646759, 0.34518691897392273, 0.06865893304347992)","(0.570493757724762, 0.3958827555179596, 0.021037621423602104)","(0.5275587439537048, 0.4154100716114044, 0.0554061122238636)","(0.5061476826667786, 0.4000057876110077, 0.08368046581745148)","(0.49506157636642456, 0.3810661733150482, 0.10385153442621231)","(0.6005638837814331, 0.4234044849872589, 0.04107775539159775)","(0.5538484454154968, 0.4517555832862854, 0.0784112811088562)","(0.5364911556243896, 0.4229481816291809, 0.1082906723022461)","(0.5307174921035767, 0.3966663181781769, 0.1299300491809845)","(0.624584972858429, 0.4224957227706909, 0.06323998421430588)","(0.5859315395355225, 0.45657864212989807, 0.09742826223373413)","(0.5665453672409058, 0.4363611042499542, 0.12130725383758545)","(0.5591179728507996, 0.4102696180343628, 0.13701753318309784)","(0.6433375477790833, 0.40876615047454834, 0.08553057163953781)","(0.6098763942718506, 0.4347010850906372, 0.11316774040460587)","(0.5908402800559998, 0.42209547758102417, 0.13048309087753296)","(0.5790228247642517, 0.400333970785141, 0.14470012485980988)",Move
73,"(0.682032585144043, 0.22538726031780243, 2.9239089371912996e-07)","(0.6078916788101196, 0.22132599353790283, 0.006269598379731178)","(0.5629588961601257, 0.27025777101516724, 0.024994609877467155)","(0.5381298661231995, 0.3200194239616394, 0.049576420336961746)","(0.5103487968444824, 0.3473880887031555, 0.07884524762630463)","(0.5651679039001465, 0.39482608437538147, 0.02200244553387165)","(0.5251224040985107, 0.41540777683258057, 0.059883683919906616)","(0.5047783851623535, 0.4019424021244049, 0.09225626289844513)","(0.4951992630958557, 0.3833952248096466, 0.11575416475534439)","(0.5955767035484314, 0.42093873023986816, 0.04259812831878662)","(0.5514581799507141, 0.4508668780326843, 0.0850217416882515)","(0.5347207188606262, 0.4235004186630249, 0.12054672092199326)","(0.5283907055854797, 0.40003857016563416, 0.14627979695796967)","(0.6192964315414429, 0.42166298627853394, 0.06582451611757278)","(0.5824441909790039, 0.4561997354030609, 0.10515408962965012)","(0.5627825856208801, 0.4366162121295929, 0.13353261351585388)","(0.554175615310669, 0.4129489064216614, 0.1520196944475174)","(0.6385507583618164, 0.4106154441833496, 0.0893605574965477)","(0.6054187417030334, 0.43579331040382385, 0.12133026123046875)","(0.5861064791679382, 0.42505908012390137, 0.14183448255062103)","(0.5736656188964844, 0.4055350720882416, 0.15829697251319885)",Move
74,"(0.6805774569511414, 0.22359220683574677, 3.289108860826673e-07)","(0.6071023344993591, 0.2187146097421646, 0.005152605939656496)","(0.5622199177742004, 0.2684312164783478, 0.021213462576270103)","(0.5371437668800354, 0.3216359615325928, 0.042185038328170776)","(0.5094795227050781, 0.3497491478919983, 0.06759761273860931)","(0.5668341517448425, 0.39137718081474304, 0.022700153291225433)","(0.526958167552948, 0.4138951599597931, 0.05716240406036377)","(0.5060500502586365, 0.40120938420295715, 0.08642292767763138)","(0.4959174692630768, 0.382890522480011, 0.10789959877729416)","(0.596523106098175, 0.41980457305908203, 0.0417795404791832)","(0.5519478917121887, 0.4502507150173187, 0.0810653418302536)","(0.5351687669754028, 0.4234757423400879, 0.11464804410934448)","(0.5290688872337341, 0.40053093433380127, 0.13952036201953888)","(0.6204012632369995, 0.4210568070411682, 0.06297466903924942)","(0.5835135579109192, 0.4566543698310852, 0.09940580278635025)","(0.5644004940986633, 0.43839704990386963, 0.1274649053812027)","(0.5566288828849792, 0.4155939221382141, 0.14630508422851562)","(0.6394464373588562, 0.4095163643360138, 0.08427509665489197)","(0.6064928770065308, 0.43470779061317444, 0.11467742174863815)","(0.5880288481712341, 0.4233950972557068, 0.13539886474609375)","(0.576745867729187, 0.4034455120563507, 0.15228872001171112)",Move
75,"(0.6794708967208862, 0.22403903305530548, 2.9181794047872245e-07)","(0.6067829728126526, 0.21734169125556946, 0.007213282864540815)","(0.5621498227119446, 0.26449131965637207, 0.024009140208363533)","(0.5377631187438965, 0.3157375752925873, 0.04601314291357994)","(0.5106824636459351, 0.344482421875, 0.07260560989379883)","(0.5644435286521912, 0.38744017481803894, 0.019404465332627296)","(0.5245137810707092, 0.41016608476638794, 0.05534964054822922)","(0.5041502714157104, 0.39755484461784363, 0.08757353574037552)","(0.4952179789543152, 0.3801109790802002, 0.11113572865724564)","(0.5938969850540161, 0.41699233651161194, 0.03819647803902626)","(0.5480160117149353, 0.4454561173915863, 0.07760238647460938)","(0.5319821238517761, 0.41625648736953735, 0.11299190670251846)","(0.5269063711166382, 0.3935862183570862, 0.1392870843410492)","(0.6174829602241516, 0.4201229214668274, 0.059890151023864746)","(0.5789830684661865, 0.4552803933620453, 0.09655198454856873)","(0.5602707862854004, 0.4356198310852051, 0.12618540227413177)","(0.5532675385475159, 0.41256827116012573, 0.1460946798324585)","(0.6372970938682556, 0.41071394085884094, 0.08205532282590866)","(0.602929949760437, 0.4354458749294281, 0.11237352341413498)","(0.584524393081665, 0.4229434132575989, 0.13376924395561218)","(0.5736290812492371, 0.4025111198425293, 0.15130050480365753)",Move
76,"(0.6787393093109131, 0.2228745073080063, 2.989370671002689e-07)","(0.6059804558753967, 0.21516025066375732, 0.007681374903768301)","(0.5622375011444092, 0.2637454569339752, 0.025276517495512962)","(0.5380892157554626, 0.31491389870643616, 0.04801678657531738)","(0.5122054815292358, 0.3447890877723694, 0.07520081102848053)","(0.563816249370575, 0.38597986102104187, 0.02112647145986557)","(0.5250799655914307, 0.4077804982662201, 0.05777466297149658)","(0.5046486854553223, 0.3963591456413269, 0.08999858051538467)","(0.4953581988811493, 0.3800341486930847, 0.11347542703151703)","(0.5932323336601257, 0.41518938541412354, 0.039683762937784195)","(0.548585832118988, 0.4451940059661865, 0.0796080231666565)","(0.5323034524917603, 0.41793549060821533, 0.11519475281238556)","(0.5267490744590759, 0.39611750841140747, 0.14177881181240082)","(0.6171286702156067, 0.41844722628593445, 0.061052460223436356)","(0.5797063708305359, 0.4554256200790405, 0.09799078851938248)","(0.5608474016189575, 0.43701374530792236, 0.1277468502521515)","(0.5535176396369934, 0.41516631841659546, 0.14788424968719482)","(0.6369025707244873, 0.4090140461921692, 0.08288383483886719)","(0.6031011343002319, 0.43486088514328003, 0.11334285885095596)","(0.5844082832336426, 0.42382946610450745, 0.13481546938419342)","(0.5734504461288452, 0.4046092927455902, 0.1524336189031601)",Move
77,"(0.6783422827720642, 0.22287513315677643, 3.0425829322666686e-07)","(0.6063236594200134, 0.21469685435295105, 0.008083248510956764)","(0.562102735042572, 0.2630115747451782, 0.02528621256351471)","(0.5379806756973267, 0.3149475157260895, 0.047384511679410934)","(0.5120184421539307, 0.3451756238937378, 0.07389864325523376)","(0.5628465414047241, 0.38590601086616516, 0.021652447059750557)","(0.5247268080711365, 0.40746524930000305, 0.05820286273956299)","(0.5045969486236572, 0.39535918831825256, 0.09006509929895401)","(0.4954749643802643, 0.37854883074760437, 0.11319147795438766)","(0.5922619700431824, 0.41544589400291443, 0.039611008018255234)","(0.5482540130615234, 0.4444986581802368, 0.0793018564581871)","(0.5316666960716248, 0.41754817962646484, 0.11432386189699173)","(0.5259007811546326, 0.3955809473991394, 0.1404697746038437)","(0.6163756251335144, 0.4189630448818207, 0.06043751910328865)","(0.5792368054389954, 0.45503872632980347, 0.0972272977232933)","(0.5601385831832886, 0.43688634037971497, 0.12678565084934235)","(0.5527037382125854, 0.41478830575942993, 0.14676527678966522)","(0.6363919973373413, 0.4093412458896637, 0.08174225687980652)","(0.6026614904403687, 0.43406927585601807, 0.11233602464199066)","(0.5840824842453003, 0.42236799001693726, 0.13395744562149048)","(0.5732895135879517, 0.40259936451911926, 0.1516793966293335)",Position
78,"(0.6780551075935364, 0.22091637551784515, 3.0281776730589627e-07)","(0.6065679788589478, 0.21282002329826355, 0.008456452749669552)","(0.5622172951698303, 0.261618435382843, 0.02527705766260624)","(0.5376580357551575, 0.31453609466552734, 0.046349264681339264)","(0.5115966200828552, 0.34478458762168884, 0.07183229923248291)","(0.5634790658950806, 0.3836842179298401, 0.024063002318143845)","(0.5242684483528137, 0.406741738319397, 0.0585569329559803)","(0.5043561458587646, 0.39462733268737793, 0.08823616802692413)","(0.4956255853176117, 0.37765365839004517, 0.10990855097770691)","(0.5926669239997864, 0.41456910967826843, 0.040285129100084305)","(0.5478783845901489, 0.44326892495155334, 0.07754296809434891)","(0.5317520499229431, 0.41550159454345703, 0.1101682260632515)","(0.5266837477684021, 0.3930046856403351, 0.13493260741233826)","(0.6171151995658875, 0.4192504584789276, 0.05901871994137764)","(0.5789318084716797, 0.45487362146377563, 0.09332945197820663)","(0.560588002204895, 0.4358593225479126, 0.1214434951543808)","(0.5540580749511719, 0.41318079829216003, 0.14088141918182373)","(0.6373790502548218, 0.4098094701766968, 0.07822336256504059)","(0.6029922366142273, 0.43456578254699707, 0.10715004056692123)","(0.5848084092140198, 0.4211018681526184, 0.1281832903623581)","(0.5750398635864258, 0.40012070536613464, 0.14576949179172516)",Position
