,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0.24105146527290344, 0.05154883861541748, -3.8665896795464505e-07)","(0.3235386610031128, 0.12746617197990417, -0.06407496333122253)","(0.37360167503356934, 0.2876136600971222, -0.09587684273719788)","(0.3940473198890686, 0.45645198225975037, -0.11256864666938782)","(0.4139968156814575, 0.5832103490829468, -0.12333762645721436)","(0.2355509102344513, 0.32085728645324707, -0.10232080519199371)","(0.2683295011520386, 0.540778398513794, -0.1346290409564972)","(0.3250809907913208, 0.6243153810501099, -0.14698012173175812)","(0.3710056245326996, 0.6616547703742981, -0.15024365484714508)","(0.1846100240945816, 0.341707706451416, -0.07602283358573914)","(0.21984831988811493, 0.5719547867774963, -0.10686575621366501)","(0.2903391718864441, 0.6372473239898682, -0.10768286138772964)","(0.34369295835494995, 0.6447107195854187, -0.104486383497715)","(0.16605904698371887, 0.3549520671367645, -0.05172189697623253)","(0.19437164068222046, 0.5661213994026184, -0.08007456362247467)","(0.25652316212654114, 0.6220072507858276, -0.07758177071809769)","(0.3050558865070343, 0.627424955368042, -0.07031673938035965)","(0.16602635383605957, 0.36518433690071106, -0.03070107288658619)","(0.19079667329788208, 0.5361825227737427, -0.05345895513892174)","(0.23705968260765076, 0.5952173471450806, -0.05559536814689636)","(0.2767919600009918, 0.6138716340065002, -0.052566345781087875)",Reach
31,"(0.27818596363067627, 0.12351804971694946, -5.24139977642335e-07)","(0.36272361874580383, 0.19337545335292816, -0.04194976016879082)","(0.4132694602012634, 0.3426946699619293, -0.06147986650466919)","(0.43400633335113525, 0.49242255091667175, -0.07260578870773315)","(0.456066757440567, 0.600874662399292, -0.07943492382764816)","(0.3026253283023834, 0.40764376521110535, -0.06073429062962532)","(0.3422566056251526, 0.5942802429199219, -0.08766821771860123)","(0.3932969570159912, 0.663515567779541, -0.10121478140354156)","(0.4340987205505371, 0.6952255964279175, -0.10620713233947754)","(0.25160637497901917, 0.43507030606269836, -0.04569433256983757)","(0.29411792755126953, 0.6262354850769043, -0.06864792853593826)","(0.355442613363266, 0.6790646314620972, -0.07245084643363953)","(0.40057551860809326, 0.6862584948539734, -0.07271764427423477)","(0.22697529196739197, 0.44870951771736145, -0.03295784816145897)","(0.26288604736328125, 0.6269148588180542, -0.05461049824953079)","(0.3185243010520935, 0.6689976453781128, -0.055016107857227325)","(0.36050644516944885, 0.6731048822402954, -0.05156771466135979)","(0.2196863889694214, 0.45453450083732605, -0.0226430743932724)","(0.24699532985687256, 0.5991448163986206, -0.039037175476551056)","(0.28889670968055725, 0.646203339099884, -0.040579427033662796)","(0.32406339049339294, 0.6607794761657715, -0.038592636585235596)",Reach
32,"(0.3172582983970642, 0.18353760242462158, -3.763500444620149e-07)","(0.39855197072029114, 0.2545720338821411, -0.022412054240703583)","(0.4442666172981262, 0.3837957978248596, -0.03420576453208923)","(0.46544477343559265, 0.512244701385498, -0.04109592363238335)","(0.48893237113952637, 0.6000047922134399, -0.04456369951367378)","(0.3690783977508545, 0.47980231046676636, -0.0432807132601738)","(0.4056020975112915, 0.6445514559745789, -0.05532297119498253)","(0.4451192021369934, 0.6862926483154297, -0.05517265945672989)","(0.47648313641548157, 0.6960959434509277, -0.05151592940092087)","(0.3189011216163635, 0.49985337257385254, -0.033949948847293854)","(0.36210840940475464, 0.6762924790382385, -0.04539743810892105)","(0.41559505462646484, 0.7013859748840332, -0.04074043408036232)","(0.4511736333370209, 0.6941287517547607, -0.035512808710336685)","(0.287916898727417, 0.4984736442565918, -0.02430959790945053)","(0.3168262243270874, 0.6696271300315857, -0.03198891505599022)","(0.3642132878303528, 0.6952694654464722, -0.023208439350128174)","(0.39816272258758545, 0.6839252710342407, -0.015498969703912735)","(0.2717982828617096, 0.48699498176574707, -0.01604238711297512)","(0.29023057222366333, 0.6160658597946167, -0.01936747133731842)","(0.3260267376899719, 0.6556292772293091, -0.014222310855984688)","(0.35533973574638367, 0.6637344360351562, -0.008866253308951855)",Reach
33,"(0.3460458815097809, 0.2322896271944046, -2.8888015890515817e-07)","(0.427081435918808, 0.2995988130569458, -0.013627058826386929)","(0.4704734683036804, 0.4118114709854126, -0.018153097480535507)","(0.49311619997024536, 0.5273679494857788, -0.018894387409090996)","(0.5144400596618652, 0.6123497486114502, -0.01620086282491684)","(0.4102857708930969, 0.5160162448883057, -0.023509318009018898)","(0.45133960247039795, 0.6566343307495117, -0.02542249858379364)","(0.4842032492160797, 0.6906338930130005, -0.02037484385073185)","(0.5086251497268677, 0.6997199058532715, -0.014434218406677246)","(0.3645319640636444, 0.5362979173660278, -0.01577187329530716)","(0.40834444761276245, 0.6929675936698914, -0.021499881520867348)","(0.45207810401916504, 0.7112790942192078, -0.017016224563121796)","(0.47987812757492065, 0.6961151361465454, -0.011789532378315926)","(0.33360978960990906, 0.5329242944717407, -0.007310018874704838)","(0.36317163705825806, 0.6901117563247681, -0.010251929983496666)","(0.4033951163291931, 0.7163443565368652, -0.0038464185781776905)","(0.4313485622406006, 0.7038642168045044, 0.0022681679110974073)","(0.3149869441986084, 0.5190073251724243, 0.00046088628005236387)","(0.32956692576408386, 0.6439915299415588, 0.0017205734038725495)","(0.3610682487487793, 0.6847202777862549, 0.006402584258466959)","(0.38662251830101013, 0.6908271908760071, 0.011040005832910538)",Reach
34,"(0.36976686120033264, 0.2807409167289734, -2.1190207633026148e-07)","(0.4520376920700073, 0.3327871561050415, -0.011145500466227531)","(0.4944785237312317, 0.43979018926620483, -0.0119998250156641)","(0.5164639353752136, 0.5471189022064209, -0.007835662923753262)","(0.5399218201637268, 0.6213454604148865, 0.0004120489174965769)","(0.4432770609855652, 0.5560128092765808, -0.02157752960920334)","(0.4856167733669281, 0.6828829050064087, -0.015137686394155025)","(0.5175413489341736, 0.7066676616668701, -0.0019565713591873646)","(0.5425677299499512, 0.7079158425331116, 0.009578242897987366)","(0.39997005462646484, 0.577511727809906, -0.011405020952224731)","(0.44721588492393494, 0.7185873985290527, -0.010357812978327274)","(0.48941725492477417, 0.7335976958274841, 0.0005224331980571151)","(0.516278862953186, 0.7175611853599548, 0.010748745873570442)","(0.3699535131454468, 0.5736678838729858, 0.00022080782218836248)","(0.4044152498245239, 0.7143404483795166, 0.0035306625068187714)","(0.4432474970817566, 0.7385812401771545, 0.01474415510892868)","(0.4696378707885742, 0.7272591590881348, 0.02428250201046467)","(0.35106945037841797, 0.5587803721427917, 0.01136491633951664)","(0.3682824373245239, 0.6751754879951477, 0.017511991783976555)","(0.3994446098804474, 0.7146213054656982, 0.02500927448272705)","(0.423218309879303, 0.7220902442932129, 0.031920794397592545)",Reach
35,"(0.4000982642173767, 0.33022642135620117, -1.9563408670819626e-07)","(0.4783895015716553, 0.3763740658760071, -0.005448685958981514)","(0.5209647417068481, 0.47659698128700256, -0.0019747535698115826)","(0.5414901375770569, 0.5756429433822632, 0.0058530522510409355)","(0.5623235106468201, 0.6423160433769226, 0.017695866525173187)","(0.4771764874458313, 0.5930762887001038, -0.01303678099066019)","(0.5182833671569824, 0.7107431888580322, -0.0015768372686579823)","(0.5479859113693237, 0.7308712005615234, 0.014887120574712753)","(0.5705152750015259, 0.7324172258377075, 0.02825087681412697)","(0.4348570704460144, 0.6145754456520081, -0.004035501275211573)","(0.48024094104766846, 0.7433542013168335, 0.00327892042696476)","(0.5151768922805786, 0.7479680776596069, 0.01869521103799343)","(0.5349757075309753, 0.7301725745201111, 0.031809840351343155)","(0.4042755961418152, 0.610662043094635, 0.0066331918351352215)","(0.43589383363723755, 0.7393383979797363, 0.014106721617281437)","(0.469365656375885, 0.7545953392982483, 0.028653239831328392)","(0.4906966984272003, 0.7422304749488831, 0.04022948443889618)","(0.38389852643013, 0.5941401124000549, 0.01726621389389038)","(0.3982528746128082, 0.7020720839500427, 0.02689286507666111)","(0.42726895213127136, 0.7318514585494995, 0.037585802376270294)","(0.4487634003162384, 0.7321694493293762, 0.046774376183748245)",Reach
36,"(0.42309901118278503, 0.37683582305908203, -2.5267408432227967e-07)","(0.49890995025634766, 0.4155735671520233, 0.003636585548520088)","(0.5416722893714905, 0.5078557133674622, 0.013911234214901924)","(0.5631681084632874, 0.5973697900772095, 0.028267763555049896)","(0.5847398638725281, 0.6594595909118652, 0.047363899648189545)","(0.5071908235549927, 0.6260630488395691, -0.0036874774377793074)","(0.5516208410263062, 0.7350965738296509, 0.01625368557870388)","(0.5789377093315125, 0.7455700039863586, 0.041595444083213806)","(0.5963519215583801, 0.7370192408561707, 0.06145826727151871)","(0.4675765037536621, 0.6542072296142578, 0.006435157265514135)","(0.5185078382492065, 0.7746149897575378, 0.02079141139984131)","(0.5470872521400452, 0.7641292214393616, 0.04472752660512924)","(0.5589591860771179, 0.7357893586158752, 0.06523597985506058)","(0.43585529923439026, 0.6559719443321228, 0.019542435184121132)","(0.47783905267715454, 0.7722138166427612, 0.034957919269800186)","(0.5064499974250793, 0.7681698799133301, 0.057284075766801834)","(0.5204117298126221, 0.7452566027641296, 0.07454199343919754)","(0.41310858726501465, 0.6425182819366455, 0.03339562192559242)","(0.43264997005462646, 0.7393014430999756, 0.049372944980859756)","(0.46031680703163147, 0.7543784379959106, 0.0646255686879158)","(0.4771575331687927, 0.7435317039489746, 0.07781178504228592)",Reach
37,"(0.4462668001651764, 0.41592496633529663, -2.522778572711104e-07)","(0.5199117660522461, 0.45515042543411255, 0.011441030539572239)","(0.5619322657585144, 0.5409778356552124, 0.027295982465147972)","(0.5806015133857727, 0.6240828633308411, 0.04636532440781593)","(0.5961702466011047, 0.6775567531585693, 0.07037137448787689)","(0.5348263382911682, 0.6631178259849548, 0.008547639474272728)","(0.573439359664917, 0.7602556943893433, 0.037142883986234665)","(0.595976710319519, 0.7622193098068237, 0.06869862228631973)","(0.6091702580451965, 0.7456044554710388, 0.09195342659950256)","(0.4950443208217621, 0.6900319457054138, 0.017447620630264282)","(0.5418270826339722, 0.7958309650421143, 0.03982297703623772)","(0.5664846301078796, 0.7818481922149658, 0.06745116412639618)","(0.5755985379219055, 0.753806471824646, 0.08935145288705826)","(0.46203550696372986, 0.6908816695213318, 0.03001946583390236)","(0.4987967312335968, 0.7968062162399292, 0.05205899849534035)","(0.5246433615684509, 0.7894415855407715, 0.07600369304418564)","(0.5362062454223633, 0.7655695080757141, 0.09304825961589813)","(0.4365410804748535, 0.6752705574035645, 0.04397016018629074)","(0.4493262767791748, 0.7661046981811523, 0.06494028121232986)","(0.4727957248687744, 0.7753969430923462, 0.08177924901247025)","(0.48589640855789185, 0.7603237628936768, 0.09535881131887436)",Reach
38,"(0.46853911876678467, 0.4563937187194824, -2.6174359391006874e-07)","(0.5392241477966309, 0.49195489287376404, 0.009337454102933407)","(0.5773486495018005, 0.571629524230957, 0.02128737047314644)","(0.5927382707595825, 0.6513528227806091, 0.034743212163448334)","(0.6032736301422119, 0.7044268250465393, 0.05283571034669876)","(0.557212769985199, 0.6978018879890442, 0.00780954584479332)","(0.593343198299408, 0.7896482348442078, 0.02676534652709961)","(0.6121238470077515, 0.7833361029624939, 0.04978073015809059)","(0.6180421710014343, 0.7581287026405334, 0.06771215051412582)","(0.5171341300010681, 0.7233472466468811, 0.012181187979876995)","(0.5581352114677429, 0.8226111531257629, 0.02674313634634018)","(0.5788898468017578, 0.8012849688529968, 0.04714566469192505)","(0.5820330381393433, 0.7685513496398926, 0.0641074851155281)","(0.48242971301078796, 0.7226066589355469, 0.019082996994256973)","(0.5147335529327393, 0.8238445520401001, 0.03275934234261513)","(0.5371320843696594, 0.8120700120925903, 0.05161696672439575)","(0.5434112548828125, 0.7842552661895752, 0.06609054654836655)","(0.45472025871276855, 0.7040858864784241, 0.027010265737771988)","(0.4656608998775482, 0.7921118140220642, 0.04162169247865677)","(0.4859088659286499, 0.8006685972213745, 0.05596064776182175)","(0.4950147271156311, 0.7837644815444946, 0.06828757375478745)",Reach
39,"(0.4867779016494751, 0.4939810335636139, -3.614497643411596e-07)","(0.5555595755577087, 0.5253200531005859, 0.021550673991441727)","(0.5923697352409363, 0.6018621325492859, 0.04378887265920639)","(0.6050460934638977, 0.6749415993690491, 0.06637034565210342)","(0.6141890287399292, 0.7233835458755493, 0.09388480335474014)","(0.5801473259925842, 0.7304993867874146, 0.026923498138785362)","(0.6137024164199829, 0.809874415397644, 0.05449102073907852)","(0.6283370852470398, 0.7957910895347595, 0.08343594521284103)","(0.6310089230537415, 0.7700227499008179, 0.10519912093877792)","(0.5414367914199829, 0.7556507587432861, 0.030869673937559128)","(0.5778776407241821, 0.844986081123352, 0.05144145339727402)","(0.5918350219726562, 0.8110847473144531, 0.07773520052433014)","(0.5917626619338989, 0.7749075293540955, 0.10001283884048462)","(0.5056381225585938, 0.7558614611625671, 0.037920258939266205)","(0.535324215888977, 0.8493266105651855, 0.056740399450063705)","(0.5524768829345703, 0.8255491852760315, 0.07947255671024323)","(0.5546494722366333, 0.7942513823509216, 0.09748870879411697)","(0.4750356078147888, 0.738643229007721, 0.04725603759288788)","(0.4853537380695343, 0.8219845294952393, 0.06751397252082825)","(0.504108190536499, 0.8199347257614136, 0.08490332961082458)","(0.5103716254234314, 0.7962831258773804, 0.09990224242210388)",Reach
