,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
260,"(0.7237130999565125, 0.6378363370895386, -4.19901027726155e-07)","(0.6603915095329285, 0.616038978099823, -0.01666266843676567)","(0.617080807685852, 0.544917643070221, -0.01657419092953205)","(0.5858594179153442, 0.49365314841270447, -0.010081578977406025)","(0.5568193793296814, 0.4745391607284546, -0.0007272198563441634)","(0.6570307016372681, 0.4042845070362091, -0.017132466658949852)","(0.6038839817047119, 0.38463670015335083, 0.001111058285459876)","(0.5811317563056946, 0.4242124557495117, 0.01905759796500206)","(0.5704546570777893, 0.45824679732322693, 0.03109060414135456)","(0.688895583152771, 0.39169931411743164, -0.0001649810146773234)","(0.6333286166191101, 0.374176025390625, 0.017346452921628952)","(0.608107328414917, 0.4213004410266876, 0.030536018311977386)","(0.597663938999176, 0.46168938279151917, 0.03827156499028206)","(0.7111316323280334, 0.4068540334701538, 0.018745513632893562)","(0.6626139283180237, 0.3825957775115967, 0.03352263197302818)","(0.6386776566505432, 0.4164365828037262, 0.04168124496936798)","(0.6278479099273682, 0.45655837655067444, 0.04520478844642639)","(0.7247312664985657, 0.4321593940258026, 0.03708656504750252)","(0.6920080780982971, 0.4054102301597595, 0.046313077211380005)","(0.6707515120506287, 0.42091605067253113, 0.05191729590296745)","(0.6568191051483154, 0.4508688449859619, 0.05647026002407074)",Move
261,"(0.7264806032180786, 0.6456429958343506, -3.985336149980867e-07)","(0.6622701287269592, 0.6244939565658569, -0.015654070302844048)","(0.6190179586410522, 0.5547589659690857, -0.015743698924779892)","(0.5875691175460815, 0.5046394467353821, -0.01001257635653019)","(0.5577385425567627, 0.4850979149341583, -0.0015158511232584715)","(0.6588966250419617, 0.41678082942962646, -0.013536464422941208)","(0.6059114933013916, 0.3952862024307251, 0.003807082073763013)","(0.583130955696106, 0.4341478943824768, 0.02024170756340027)","(0.5731279253959656, 0.46817687153816223, 0.03136881813406944)","(0.6902817487716675, 0.40400055050849915, 0.0027409791946411133)","(0.6363064646720886, 0.38107791543006897, 0.01922723650932312)","(0.6116232872009277, 0.42769724130630493, 0.031581811606884)","(0.6022560000419617, 0.46786242723464966, 0.03914323449134827)","(0.7124942541122437, 0.4186340868473053, 0.02073407545685768)","(0.6665470600128174, 0.3893659710884094, 0.034687675535678864)","(0.6427227258682251, 0.4220166504383087, 0.04275434464216232)","(0.6326277852058411, 0.4611794948577881, 0.04662268981337547)","(0.7267343401908875, 0.44265982508659363, 0.03823987767100334)","(0.6957448124885559, 0.41182535886764526, 0.04765890911221504)","(0.6748161315917969, 0.4268288314342499, 0.05392908304929733)","(0.6617175936698914, 0.4557620584964752, 0.05902770161628723)",Move
262,"(0.7258937954902649, 0.6516161561012268, -4.11763011243238e-07)","(0.6621999144554138, 0.6310122609138489, -0.01582125760614872)","(0.6195281744003296, 0.5616689920425415, -0.01532455813139677)","(0.5880697965621948, 0.5125632286071777, -0.008518516086041927)","(0.5591456890106201, 0.49318721890449524, 0.001209037727676332)","(0.6601608991622925, 0.42625606060028076, -0.015579060651361942)","(0.6058862209320068, 0.40598928928375244, 0.0023747477680444717)","(0.5833529233932495, 0.4450833201408386, 0.020090332254767418)","(0.5739796161651611, 0.4776908755302429, 0.03198856860399246)","(0.6909180283546448, 0.4137725830078125, 0.0013229638570919633)","(0.6351845264434814, 0.39120492339134216, 0.017476346343755722)","(0.6110562682151794, 0.43945667147636414, 0.030441701412200928)","(0.6026318669319153, 0.47979599237442017, 0.03840151056647301)","(0.7125619649887085, 0.4277208745479584, 0.02012639306485653)","(0.6641567945480347, 0.3998316824436188, 0.03360576182603836)","(0.6410854458808899, 0.4356570243835449, 0.041349828243255615)","(0.6323959231376648, 0.4761936366558075, 0.045002397149801254)","(0.726436197757721, 0.45121270418167114, 0.038565993309020996)","(0.6939252018928528, 0.4229464530944824, 0.04722448065876961)","(0.6728407144546509, 0.44055554270744324, 0.052538853138685226)","(0.6603217720985413, 0.47102364897727966, 0.056927334517240524)",Move
263,"(0.7253357768058777, 0.6582280397415161, -3.9745987123751547e-07)","(0.6621217131614685, 0.6386822462081909, -0.017099468037486076)","(0.6191321611404419, 0.5699454545974731, -0.017953161150217056)","(0.5868671536445618, 0.5204181671142578, -0.012363187968730927)","(0.558204174041748, 0.501114547252655, -0.003982694819569588)","(0.6596033573150635, 0.4347819685935974, -0.01916581206023693)","(0.605365514755249, 0.41535553336143494, -0.0031535897869616747)","(0.5836976170539856, 0.45449936389923096, 0.013237519189715385)","(0.576191782951355, 0.48740172386169434, 0.024123072624206543)","(0.690532386302948, 0.4229514002799988, -0.002635437762364745)","(0.6355546116828918, 0.39854782819747925, 0.01116186287254095)","(0.6125547885894775, 0.44677290320396423, 0.022923484444618225)","(0.6057416796684265, 0.48673924803733826, 0.03004826046526432)","(0.7125864028930664, 0.43777573108673096, 0.015786685049533844)","(0.6660958528518677, 0.40621575713157654, 0.02669980749487877)","(0.6436750292778015, 0.4415930509567261, 0.03359795734286308)","(0.63616943359375, 0.4824177920818329, 0.036870501935482025)","(0.7269607782363892, 0.4618147611618042, 0.033854831010103226)","(0.6954116225242615, 0.43059587478637695, 0.0400652214884758)","(0.6752763390541077, 0.44731980562210083, 0.04445865377783775)","(0.6638343334197998, 0.4760323166847229, 0.04830031096935272)",Move
264,"(0.7243369817733765, 0.6653518080711365, -3.9510527471975365e-07)","(0.6614920496940613, 0.6454352736473083, -0.017257319763302803)","(0.6185740828514099, 0.5772942304611206, -0.017869707196950912)","(0.5863124132156372, 0.5282629728317261, -0.011850070208311081)","(0.5571616888046265, 0.5082422494888306, -0.0029846252873539925)","(0.6587017178535461, 0.44210368394851685, -0.018786024302244186)","(0.6045284271240234, 0.4233877658843994, -0.001925254357047379)","(0.5827724933624268, 0.46212950348854065, 0.015237037092447281)","(0.5750166773796082, 0.49480509757995605, 0.026693811640143394)","(0.6892555952072144, 0.43016302585601807, -0.001664325944148004)","(0.6339512467384338, 0.4068925380706787, 0.013064327649772167)","(0.6105267405509949, 0.4543514847755432, 0.02559537999331951)","(0.6028401851654053, 0.49480265378952026, 0.03330292925238609)","(0.7110539674758911, 0.4452162981033325, 0.017323309555649757)","(0.6641401052474976, 0.41654109954833984, 0.029267840087413788)","(0.6413993835449219, 0.45144468545913696, 0.03662720322608948)","(0.6329941153526306, 0.4919484853744507, 0.040164340287446976)","(0.7253611087799072, 0.46921074390411377, 0.035899583250284195)","(0.6933228969573975, 0.44054827094078064, 0.04296164959669113)","(0.6730901598930359, 0.45744752883911133, 0.047534842044115067)","(0.6611499786376953, 0.48639217019081116, 0.05146751552820206)",Move
265,"(0.7221561670303345, 0.6716910600662231, -3.823921304046962e-07)","(0.6592966914176941, 0.6513988971710205, -0.017763666808605194)","(0.6181067228317261, 0.5832616090774536, -0.018942462280392647)","(0.5865039825439453, 0.5331760048866272, -0.013293052092194557)","(0.5575170516967773, 0.513362467288971, -0.004740097559988499)","(0.6585965156555176, 0.4512203335762024, -0.020777428522706032)","(0.6038362979888916, 0.42901983857154846, -0.0051152054220438)","(0.5819659233093262, 0.46716344356536865, 0.011549623683094978)","(0.5747416019439697, 0.500122606754303, 0.022828374058008194)","(0.6891410946846008, 0.43924403190612793, -0.003451408352702856)","(0.6338563561439514, 0.41087841987609863, 0.010119046084582806)","(0.6109039187431335, 0.4576113522052765, 0.022585228085517883)","(0.604449450969696, 0.49740540981292725, 0.030238185077905655)","(0.711020827293396, 0.45403411984443665, 0.015712574124336243)","(0.6642381548881531, 0.42049211263656616, 0.026560010388493538)","(0.6419565677642822, 0.4557488262653351, 0.033776819705963135)","(0.6348202228546143, 0.49593743681907654, 0.037307724356651306)","(0.7253628373146057, 0.4776005148887634, 0.03451221436262131)","(0.6940581202507019, 0.4441899359226227, 0.04074044153094292)","(0.6740441918373108, 0.4605884552001953, 0.04491548612713814)","(0.6631773114204407, 0.48898422718048096, 0.048506177961826324)",Move
266,"(0.7217549085617065, 0.676252007484436, -3.722983024090354e-07)","(0.6595214009284973, 0.65464186668396, -0.018680905923247337)","(0.6179050207138062, 0.5863088965415955, -0.020123207941651344)","(0.5859534740447998, 0.5359187126159668, -0.01454179733991623)","(0.556544840335846, 0.5157879590988159, -0.005888714455068111)","(0.658402144908905, 0.45410940051078796, -0.021108930930495262)","(0.6030012369155884, 0.4322129786014557, -0.004630560055375099)","(0.5806733965873718, 0.4699053168296814, 0.012983287684619427)","(0.5724130868911743, 0.5027253031730652, 0.025027837604284286)","(0.6888771057128906, 0.4425608515739441, -0.0030754876788705587)","(0.6327811479568481, 0.4159373939037323, 0.011587083339691162)","(0.6091201305389404, 0.46196043491363525, 0.024974044412374496)","(0.6013188362121582, 0.5012840628623962, 0.0333508737385273)","(0.7104002833366394, 0.4575868844985962, 0.01674196682870388)","(0.6628563404083252, 0.42638200521469116, 0.02906351536512375)","(0.6396816968917847, 0.45989999175071716, 0.037400804460048676)","(0.6308932900428772, 0.49927935004234314, 0.041678640991449356)","(0.724317729473114, 0.4821334183216095, 0.03597621992230415)","(0.6925027370452881, 0.44933265447616577, 0.04376085102558136)","(0.6714574098587036, 0.4631681442260742, 0.04879928007721901)","(0.6587898135185242, 0.4903600513935089, 0.053012240678071976)",Move
267,"(0.7191058993339539, 0.6784409880638123, -3.5168969247934e-07)","(0.6573421359062195, 0.6565183997154236, -0.019135689362883568)","(0.6174598336219788, 0.5880408883094788, -0.021308520808815956)","(0.5870885848999023, 0.5368794202804565, -0.01655515469610691)","(0.557400107383728, 0.5150390267372131, -0.008741777390241623)","(0.657576858997345, 0.4551945924758911, -0.02143365889787674)","(0.6027044653892517, 0.43368732929229736, -0.005685030948370695)","(0.5798990726470947, 0.47005143761634827, 0.011819335632026196)","(0.5715405344963074, 0.5027951598167419, 0.02412174642086029)","(0.688800573348999, 0.445159912109375, -0.003487952519208193)","(0.634751558303833, 0.41603735089302063, 0.010601717047393322)","(0.610275149345398, 0.4603669047355652, 0.024520227685570717)","(0.6015381217002869, 0.49891459941864014, 0.0337572880089283)","(0.7104990482330322, 0.4612899124622345, 0.016125792637467384)","(0.6651636958122253, 0.4280169904232025, 0.02785418927669525)","(0.6416290402412415, 0.4590792953968048, 0.03740277513861656)","(0.6320849657058716, 0.4966784715652466, 0.043003685772418976)","(0.72419273853302, 0.4868517816066742, 0.035080064088106155)","(0.6931048631668091, 0.45235228538513184, 0.04244472086429596)","(0.6714199185371399, 0.4643697142601013, 0.04840734973549843)","(0.6577537059783936, 0.49017149209976196, 0.053720030933618546)",Move
268,"(0.7186406850814819, 0.6787478923797607, -3.4241099911014317e-07)","(0.6567911505699158, 0.6564207077026367, -0.01904509775340557)","(0.6167701482772827, 0.5870172381401062, -0.02093096822500229)","(0.5863115787506104, 0.5354905724525452, -0.015897495672106743)","(0.5565605163574219, 0.5135071277618408, -0.007792707998305559)","(0.6576505303382874, 0.45536988973617554, -0.020136097446084023)","(0.6027166247367859, 0.4329945743083954, -0.003952056635171175)","(0.5795859098434448, 0.4692549705505371, 0.013406054116785526)","(0.5712208151817322, 0.501713752746582, 0.025588277727365494)","(0.6884722113609314, 0.4460000991821289, -0.0020363677758723497)","(0.6344824433326721, 0.41538307070732117, 0.012648695148527622)","(0.6094617247581482, 0.4585415720939636, 0.026451170444488525)","(0.6003007292747498, 0.4958813190460205, 0.03558750078082085)","(0.7096995711326599, 0.4624454975128174, 0.01766231097280979)","(0.6648204922676086, 0.42801597714424133, 0.030162766575813293)","(0.6406974792480469, 0.4570408761501312, 0.03962985798716545)","(0.6303569078445435, 0.49293383955955505, 0.04511437565088272)","(0.7231231331825256, 0.48790666460990906, 0.036656808108091354)","(0.6923835277557373, 0.45193368196487427, 0.045028023421764374)","(0.6706221103668213, 0.46165046095848083, 0.051290661096572876)","(0.656631588935852, 0.4853202700614929, 0.05670010671019554)",Move
269,"(0.7173385620117188, 0.6787862181663513, -3.4384470382065047e-07)","(0.655288577079773, 0.6561094522476196, -0.018324848264455795)","(0.6157669425010681, 0.5865081548690796, -0.020007731392979622)","(0.5850447416305542, 0.5350730419158936, -0.014875969849526882)","(0.555245578289032, 0.5118408203125, -0.006623270455747843)","(0.6568570733070374, 0.45513105392456055, -0.019633973017334938)","(0.6019831895828247, 0.43070995807647705, -0.003429252654314041)","(0.5790902972221375, 0.46718573570251465, 0.014137203805148602)","(0.5714797973632812, 0.4998891353607178, 0.026506023481488228)","(0.6877183318138123, 0.44588109850883484, -0.0016894700238481164)","(0.6339666247367859, 0.41308268904685974, 0.012728155590593815)","(0.6097752451896667, 0.4579862356185913, 0.026694390922784805)","(0.6022983193397522, 0.49601587653160095, 0.03607669845223427)","(0.7094191312789917, 0.4626242220401764, 0.017924383282661438)","(0.6642204523086548, 0.42623257637023926, 0.030067382380366325)","(0.6405278444290161, 0.45734310150146484, 0.03943018987774849)","(0.6316992044448853, 0.4943264126777649, 0.04498446732759476)","(0.723369836807251, 0.48805370926856995, 0.03697873279452324)","(0.6928337216377258, 0.450755774974823, 0.04522470757365227)","(0.6710824966430664, 0.46177107095718384, 0.05133878439664841)","(0.658096969127655, 0.4861678183078766, 0.05670393630862236)",Move
270,"(0.7155982851982117, 0.6775868535041809, -3.4997484021914715e-07)","(0.653926432132721, 0.65516597032547, -0.018218128010630608)","(0.6147967576980591, 0.5849452614784241, -0.019893011078238487)","(0.5842757821083069, 0.5323459506034851, -0.014839084818959236)","(0.5548827648162842, 0.5084299445152283, -0.00668743159621954)","(0.6565835475921631, 0.4562957286834717, -0.01988375373184681)","(0.6020272374153137, 0.42833709716796875, -0.004339104052633047)","(0.5794099569320679, 0.46467480063438416, 0.012661810964345932)","(0.572090744972229, 0.49697744846343994, 0.02453583851456642)","(0.6870010495185852, 0.44679778814315796, -0.0022371995728462934)","(0.6332672834396362, 0.4108140468597412, 0.011414306238293648)","(0.6089531183242798, 0.4552909731864929, 0.024886367842555046)","(0.6018654108047485, 0.49301648139953613, 0.03375380486249924)","(0.7084346413612366, 0.463057279586792, 0.01704488880932331)","(0.663492739200592, 0.4222971200942993, 0.02856416255235672)","(0.6398674845695496, 0.45384645462036133, 0.037648726254701614)","(0.6316202282905579, 0.49063265323638916, 0.042875051498413086)","(0.7222853302955627, 0.4880676865577698, 0.03578343987464905)","(0.692064642906189, 0.44760048389434814, 0.043622203171253204)","(0.6701915860176086, 0.4587319493293762, 0.04946397989988327)","(0.6576730608940125, 0.48296746611595154, 0.05442951247096062)",Move
271,"(0.7144531607627869, 0.6767963767051697, -3.5496341865837167e-07)","(0.6533302068710327, 0.6534937620162964, -0.017758822068572044)","(0.614641547203064, 0.5837373733520508, -0.01984613761305809)","(0.5838647484779358, 0.5315629243850708, -0.015449042432010174)","(0.554232656955719, 0.506621241569519, -0.007957732304930687)","(0.6554102897644043, 0.4567420482635498, -0.020446205511689186)","(0.6012742519378662, 0.42712223529815674, -0.0063783531077206135)","(0.5784275531768799, 0.46239882707595825, 0.009908982552587986)","(0.5704740881919861, 0.49481552839279175, 0.021629510447382927)","(0.6859096884727478, 0.44624751806259155, -0.003372553735971451)","(0.6323235630989075, 0.40862059593200684, 0.008879839442670345)","(0.6082684397697449, 0.4523504078388214, 0.022193752229213715)","(0.6009597778320312, 0.4905318021774292, 0.03138916566967964)","(0.7077871561050415, 0.4615042805671692, 0.015302368439733982)","(0.6625232100486755, 0.4200201630592346, 0.02570604346692562)","(0.6393900513648987, 0.45143091678619385, 0.03496795520186424)","(0.6310171484947205, 0.48841413855552673, 0.04074778035283089)","(0.7220112681388855, 0.48563510179519653, 0.03346266597509384)","(0.6919630765914917, 0.4452236592769623, 0.04048769176006317)","(0.6703260540962219, 0.4564802348613739, 0.04626169428229332)","(0.657604992389679, 0.4806287884712219, 0.051504649221897125)",Move
272,"(0.7136412262916565, 0.6778392195701599, -3.3983999969677825e-07)","(0.6527464389801025, 0.6533488631248474, -0.018133752048015594)","(0.6142289638519287, 0.5820436477661133, -0.02047111839056015)","(0.5836088061332703, 0.5289049744606018, -0.01650022342801094)","(0.5534271597862244, 0.5041486024856567, -0.00950130820274353)","(0.6546764373779297, 0.4557472765445709, -0.01953095942735672)","(0.6012036204338074, 0.42571359872817993, -0.005731838755309582)","(0.5778658390045166, 0.4595922827720642, 0.009879551827907562)","(0.5688956379890442, 0.49105367064476013, 0.021036937832832336)","(0.6852013468742371, 0.44574978947639465, -0.002762428717687726)","(0.6329222321510315, 0.4058929979801178, 0.009176422841846943)","(0.6076754331588745, 0.44687768816947937, 0.021871285513043404)","(0.5984426736831665, 0.4842294752597809, 0.03068457916378975)","(0.7068732976913452, 0.46136221289634705, 0.015466189943253994)","(0.6632936000823975, 0.41703394055366516, 0.02573363296687603)","(0.6395200490951538, 0.4452962279319763, 0.03499256446957588)","(0.6297816038131714, 0.4805803894996643, 0.04081365466117859)","(0.7209906578063965, 0.48635223507881165, 0.033050745725631714)","(0.6921676397323608, 0.44391530752182007, 0.04019397869706154)","(0.6701830625534058, 0.45268142223358154, 0.046328864991664886)","(0.6564783453941345, 0.47529226541519165, 0.05178890749812126)",Move
273,"(0.711846649646759, 0.6772107481956482, -3.461068445176352e-07)","(0.6515731811523438, 0.6507307887077332, -0.01880057528614998)","(0.613638699054718, 0.5788472890853882, -0.021426286548376083)","(0.5830479860305786, 0.5250988006591797, -0.017373915761709213)","(0.5534241199493408, 0.5013793706893921, -0.010193554684519768)","(0.6554821729660034, 0.4539133608341217, -0.021760186180472374)","(0.6008646488189697, 0.42388439178466797, -0.007660003378987312)","(0.577165961265564, 0.45750370621681213, 0.008562935516238213)","(0.567903995513916, 0.4883742928504944, 0.019981566816568375)","(0.6861169934272766, 0.4447586238384247, -0.004579426720738411)","(0.6328184008598328, 0.4046033024787903, 0.007524297572672367)","(0.6075302958488464, 0.44606518745422363, 0.02025432325899601)","(0.5985511541366577, 0.48363378643989563, 0.028731368482112885)","(0.7076770067214966, 0.46074435114860535, 0.014253607019782066)","(0.6630580425262451, 0.4156526029109955, 0.024722857400774956)","(0.6391395330429077, 0.44472935795783997, 0.03372623026371002)","(0.6299020051956177, 0.48071911931037903, 0.039006903767585754)","(0.7215327024459839, 0.48640120029449463, 0.03245514631271362)","(0.692013680934906, 0.442876935005188, 0.039377372711896896)","(0.669680655002594, 0.45192980766296387, 0.04511835798621178)","(0.6561667919158936, 0.47516340017318726, 0.050105977803468704)",Move
274,"(0.7122088670730591, 0.675625205039978, -3.7212814163467556e-07)","(0.6512438058853149, 0.6500723361968994, -0.017586611211299896)","(0.612880289554596, 0.5780247449874878, -0.019348343834280968)","(0.5830302834510803, 0.5240052938461304, -0.014666405506432056)","(0.5541436076164246, 0.5000594258308411, -0.006871183402836323)","(0.6551817655563354, 0.45287391543388367, -0.02069215662777424)","(0.6008226871490479, 0.42152509093284607, -0.007060537580400705)","(0.5767086148262024, 0.45597609877586365, 0.008761429227888584)","(0.5672677755355835, 0.4881615936756134, 0.02003929391503334)","(0.6860015988349915, 0.44296008348464966, -0.004076760727912188)","(0.6318013072013855, 0.4036467969417572, 0.007768881041556597)","(0.605659008026123, 0.4456769824028015, 0.020609088242053986)","(0.5960740447044373, 0.48281946778297424, 0.029274292290210724)","(0.7073776721954346, 0.45780423283576965, 0.014166124165058136)","(0.6621577143669128, 0.41383737325668335, 0.024414943531155586)","(0.6375907063484192, 0.4430696368217468, 0.03360873833298683)","(0.627669095993042, 0.4793194532394409, 0.03911663591861725)","(0.7205299735069275, 0.48276033997535706, 0.03183795139193535)","(0.6898366212844849, 0.4421501159667969, 0.03861148655414581)","(0.6674361228942871, 0.4521055221557617, 0.04446205124258995)","(0.6539623737335205, 0.47622305154800415, 0.04965613782405853)",Move
275,"(0.7107117176055908, 0.6753842830657959, -3.601293485644419e-07)","(0.6498275995254517, 0.6490591764450073, -0.01803038828074932)","(0.6117775440216064, 0.5765327215194702, -0.01979587972164154)","(0.5819573402404785, 0.5226269960403442, -0.014866439625620842)","(0.5532985925674438, 0.4990480840206146, -0.00671370467171073)","(0.654024064540863, 0.4514356255531311, -0.021863127127289772)","(0.5990740060806274, 0.42108726501464844, -0.0072417003102600574)","(0.5751340985298157, 0.4559573829174042, 0.009706808254122734)","(0.5662187933921814, 0.48871272802352905, 0.02162003517150879)","(0.6851711869239807, 0.4425022006034851, -0.0048943376168608665)","(0.6311352849006653, 0.40234649181365967, 0.00718930596485734)","(0.605385422706604, 0.4448317289352417, 0.020389288663864136)","(0.596367359161377, 0.48149827122688293, 0.029323985800147057)","(0.7067229747772217, 0.45848995447158813, 0.013870781287550926)","(0.66193687915802, 0.4124712646007538, 0.024189729243516922)","(0.6375221014022827, 0.44142815470695496, 0.03355185687541962)","(0.6281465291976929, 0.4772016704082489, 0.039232369512319565)","(0.7199990749359131, 0.4847090542316437, 0.0321061946451664)","(0.689828097820282, 0.4410850703716278, 0.039062902331352234)","(0.6674259305000305, 0.4497639536857605, 0.045132193714380264)","(0.6542134881019592, 0.4735017716884613, 0.05046097934246063)",Move
276,"(0.7113006114959717, 0.6755739450454712, -3.599852220759203e-07)","(0.6499114632606506, 0.6483415961265564, -0.018291406333446503)","(0.6108469367027283, 0.5750185251235962, -0.019887426868081093)","(0.5805495977401733, 0.5204293131828308, -0.014751985669136047)","(0.5516467094421387, 0.49668577313423157, -0.006466051563620567)","(0.6536281704902649, 0.44987666606903076, -0.020905079320073128)","(0.5984856486320496, 0.41952747106552124, -0.00566782196983695)","(0.5741065740585327, 0.45359155535697937, 0.01111372746527195)","(0.5645281076431274, 0.48517343401908875, 0.022664982825517654)","(0.684803307056427, 0.4410344362258911, -0.0038672646041959524)","(0.63006192445755, 0.4020691215991974, 0.008991369977593422)","(0.6035163998603821, 0.4441436529159546, 0.02162928692996502)","(0.5934945344924927, 0.4812418222427368, 0.02978098765015602)","(0.7060885429382324, 0.4571319818496704, 0.014896788634359837)","(0.660234808921814, 0.41321730613708496, 0.02584090083837509)","(0.6353647112846375, 0.4422166645526886, 0.03419048711657524)","(0.6251162886619568, 0.4780777096748352, 0.038767099380493164)","(0.7191389799118042, 0.48323339223861694, 0.03308487311005592)","(0.6882360577583313, 0.4414452016353607, 0.04047074913978577)","(0.6656484007835388, 0.450835645198822, 0.04604658856987953)","(0.6519730091094971, 0.4747357964515686, 0.05066399648785591)",Move
277,"(0.7092466354370117, 0.6731194257736206, -3.646386517175415e-07)","(0.6485458612442017, 0.6464201211929321, -0.01864938996732235)","(0.6103479862213135, 0.5745585560798645, -0.02114962972700596)","(0.5802549719810486, 0.5194511413574219, -0.016858235001564026)","(0.5510568022727966, 0.49608591198921204, -0.009415230713784695)","(0.652790367603302, 0.4501655101776123, -0.023383377119898796)","(0.5972360372543335, 0.4194895327091217, -0.009057655930519104)","(0.5734947323799133, 0.453742116689682, 0.00783355813473463)","(0.5646113157272339, 0.4852452874183655, 0.019629856571555138)","(0.6836059093475342, 0.43932321667671204, -0.006298386957496405)","(0.6281703114509583, 0.40116047859191895, 0.0055221132934093475)","(0.6028583645820618, 0.44488048553466797, 0.018586687743663788)","(0.5943598747253418, 0.48198869824409485, 0.027253855019807816)","(0.705004870891571, 0.45388075709342957, 0.01262080017477274)","(0.6585780382156372, 0.4107704162597656, 0.02295931801199913)","(0.634781539440155, 0.4416903555393219, 0.03201267123222351)","(0.6258465051651001, 0.47841551899909973, 0.037222035229206085)","(0.7181335687637329, 0.4789641201496124, 0.030933329835534096)","(0.6873112320899963, 0.43873661756515503, 0.037830885499715805)","(0.6653872132301331, 0.4493044316768646, 0.043400075286626816)","(0.6526752710342407, 0.4734645187854767, 0.0481814369559288)",Move
278,"(0.7079745531082153, 0.6720282435417175, -3.666112604605587e-07)","(0.6482505798339844, 0.6456519961357117, -0.018727825954556465)","(0.6102671027183533, 0.5747475624084473, -0.02135191299021244)","(0.5800570249557495, 0.5198243260383606, -0.017240479588508606)","(0.5507869124412537, 0.4957435727119446, -0.009933256544172764)","(0.6519099473953247, 0.45003241300582886, -0.023201599717140198)","(0.5971397757530212, 0.41826409101486206, -0.009221244603395462)","(0.5735689997673035, 0.45195645093917847, 0.007319986820220947)","(0.5645751953125, 0.48361852765083313, 0.0188924390822649)","(0.6823428273200989, 0.4381631314754486, -0.0061979447491467)","(0.627179741859436, 0.4002959430217743, 0.0056428867392241955)","(0.6021711826324463, 0.4428928792476654, 0.01850346103310585)","(0.5935801863670349, 0.47966447472572327, 0.02686048299074173)","(0.7036587595939636, 0.4518696665763855, 0.012550516054034233)","(0.6573445796966553, 0.4094601273536682, 0.022894253954291344)","(0.6339659094810486, 0.4404205083847046, 0.031792569905519485)","(0.6250078678131104, 0.4770975708961487, 0.03673798590898514)","(0.7168156504631042, 0.4761269688606262, 0.030648916959762573)","(0.6861980557441711, 0.4360804855823517, 0.037452977150678635)","(0.6645838022232056, 0.4471020996570587, 0.04281268268823624)","(0.652008056640625, 0.4712066054344177, 0.04733000323176384)",Move
279,"(0.7083312273025513, 0.6719110608100891, -3.8332171925503644e-07)","(0.6483305096626282, 0.645702064037323, -0.017726127058267593)","(0.6095237731933594, 0.5736106038093567, -0.019454779103398323)","(0.5790481567382812, 0.5194333791732788, -0.014532084576785564)","(0.550499439239502, 0.4966270327568054, -0.006473294924944639)","(0.6511112451553345, 0.4492030739784241, -0.023004019632935524)","(0.5968380570411682, 0.41896453499794006, -0.008980265818536282)","(0.5736284852027893, 0.453424334526062, 0.0076139927841722965)","(0.5644846558570862, 0.48553818464279175, 0.019162463024258614)","(0.6819956302642822, 0.4378841519355774, -0.0065333545207977295)","(0.6272542476654053, 0.4006628096103668, 0.0049975295551121235)","(0.6026262044906616, 0.44308263063430786, 0.017668630927801132)","(0.5941097140312195, 0.48081091046333313, 0.02592347003519535)","(0.7036166787147522, 0.4521094262599945, 0.011814255267381668)","(0.6576433777809143, 0.4097106456756592, 0.021715907379984856)","(0.634426474571228, 0.4402134418487549, 0.03040536493062973)","(0.6253884434700012, 0.477148175239563, 0.035305947065353394)","(0.7169588804244995, 0.4768935739994049, 0.029631357640028)","(0.6864807605743408, 0.43619492650032043, 0.03592901676893234)","(0.664984405040741, 0.4464951455593109, 0.041137225925922394)","(0.6521096229553223, 0.4703763723373413, 0.04561923071742058)",Move
