,WRIST,THUMB_CMC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_MCP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,LABEL
11,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
12,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
13,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
14,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
15,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
16,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
17,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
18,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
19,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
20,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
21,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
22,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
23,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
24,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
25,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
26,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
27,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
28,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
29,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
30,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
31,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
32,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
33,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
34,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
35,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
36,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
37,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
38,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
39,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
40,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
41,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",Negative
42,"(0.8104944825172424, 1.0559204816818237, -3.6516814816422993e-07)","(0.7730073928833008, 0.9786999225616455, -0.05183097720146179)","(0.764076828956604, 0.8816535472869873, -0.07433800399303436)","(0.7691333889961243, 0.7776938676834106, -0.08330786973237991)","(0.7791396379470825, 0.6996066570281982, -0.08671566098928452)","(0.8639639616012573, 0.9029214382171631, -0.07579239457845688)","(0.8302422165870667, 0.7589865922927856, -0.0815388634800911)","(0.8012239336967468, 0.7765586972236633, -0.07328486442565918)","(0.7933365702629089, 0.8158501982688904, -0.06695324182510376)","(0.8941553831100464, 0.9026894569396973, -0.04892328009009361)","(0.8581944108009338, 0.765015721321106, -0.05958160385489464)","(0.824658989906311, 0.7851242423057556, -0.05542127788066864)","(0.8170499205589294, 0.8217449188232422, -0.05271041393280029)","(0.9056205153465271, 0.9022062420845032, -0.021873241290450096)","(0.8785846829414368, 0.7752788066864014, -0.03448960930109024)","(0.8466585874557495, 0.7905178666114807, -0.031718116253614426)","(0.8355545997619629, 0.8310118913650513, -0.029195938259363174)","(0.9057608246803284, 0.8980838060379028, 0.0028664476703852415)","(0.8807772994041443, 0.8134031891822815, -0.015254020690917969)","(0.8555801510810852, 0.8217328786849976, -0.0203161109238863)","(0.8475558161735535, 0.852901041507721, -0.020952042192220688)",Reach
43,"(0.7948451042175293, 1.0258386135101318, -3.1912435360936797e-07)","(0.7484607696533203, 0.9484254121780396, -0.06263826042413712)","(0.7377844452857971, 0.8479370474815369, -0.09095925092697144)","(0.7462350130081177, 0.7435285449028015, -0.10267046093940735)","(0.7510734796524048, 0.6613600254058838, -0.10790257900953293)","(0.83623206615448, 0.8507996201515198, -0.0934966579079628)","(0.7998055815696716, 0.7130622863769531, -0.10111647099256516)","(0.7714247703552246, 0.7418155670166016, -0.0925244614481926)","(0.7674279808998108, 0.7845193147659302, -0.08646940439939499)","(0.8693370223045349, 0.8459738492965698, -0.06163259968161583)","(0.8246798515319824, 0.7092135548591614, -0.0740516409277916)","(0.7906006574630737, 0.7399359345436096, -0.06499283760786057)","(0.7885002493858337, 0.7881991863250732, -0.0594099760055542)","(0.8810623288154602, 0.8418364524841309, -0.030099861323833466)","(0.8440186977386475, 0.7191581726074219, -0.04250554367899895)","(0.8106800317764282, 0.7387141585350037, -0.03637720271945)","(0.8038857579231262, 0.780005156993866, -0.03293461725115776)","(0.8817088603973389, 0.8382538557052612, -0.002316658850759268)","(0.858400821685791, 0.752213716506958, -0.019821560010313988)","(0.8306037783622742, 0.7546924948692322, -0.024543683975934982)","(0.8204377889633179, 0.7790617346763611, -0.025858573615550995)",Reach
44,"(0.7803999185562134, 0.9826640486717224, -3.533583026182896e-07)","(0.7265816926956177, 0.9096705913543701, -0.05915742367506027)","(0.7096978425979614, 0.8072506189346313, -0.08638856559991837)","(0.7158012390136719, 0.6997328996658325, -0.0974547415971756)","(0.72231125831604, 0.6164461374282837, -0.10228601098060608)","(0.809592604637146, 0.8084834814071655, -0.09573693573474884)","(0.7683619260787964, 0.6749842166900635, -0.10084743797779083)","(0.7409131526947021, 0.7027156352996826, -0.08958620578050613)","(0.7375425100326538, 0.7438364028930664, -0.08262979984283447)","(0.8433619141578674, 0.7974883913993835, -0.06565962731838226)","(0.7872068285942078, 0.6656191945075989, -0.07648701965808868)","(0.7557888627052307, 0.7014409303665161, -0.06583170592784882)","(0.7601202130317688, 0.750568151473999, -0.06051208823919296)","(0.8562066555023193, 0.7885717153549194, -0.035217199474573135)","(0.810315728187561, 0.6633791327476501, -0.0464373454451561)","(0.7771711349487305, 0.6899104118347168, -0.03870256617665291)","(0.774092972278595, 0.7352938652038574, -0.03528333455324173)","(0.8575270175933838, 0.781134307384491, -0.008222643285989761)","(0.8303805589675903, 0.6910340785980225, -0.0264019463211298)","(0.8016288876533508, 0.6928480267524719, -0.03130243718624115)","(0.791790783405304, 0.7163287997245789, -0.03329920023679733)",Reach
45,"(0.7673133611679077, 0.9507538080215454, -3.9884062630335393e-07)","(0.7081883549690247, 0.8846796154975891, -0.05874887481331825)","(0.6842931509017944, 0.7745808959007263, -0.08393508940935135)","(0.6853048205375671, 0.6610873341560364, -0.09362581372261047)","(0.6919893622398376, 0.5794661641120911, -0.09564109146595001)","(0.7837727665901184, 0.7708472609519958, -0.09063845872879028)","(0.7337663173675537, 0.6309282183647156, -0.10160007327795029)","(0.7121357321739197, 0.6781238913536072, -0.09357644617557526)","(0.7160446047782898, 0.7296867966651917, -0.0869499146938324)","(0.8172788619995117, 0.7554425001144409, -0.06202823296189308)","(0.7510657906532288, 0.6286022663116455, -0.07853183895349503)","(0.7264284491539001, 0.673924446105957, -0.07096496224403381)","(0.7360469102859497, 0.721871554851532, -0.06643498688936234)","(0.8305041193962097, 0.7414828538894653, -0.0341443307697773)","(0.7755247950553894, 0.6211721897125244, -0.051139719784259796)","(0.7460793852806091, 0.6547642350196838, -0.04516707360744476)","(0.7472904920578003, 0.7023764848709106, -0.040950797498226166)","(0.8325786590576172, 0.7303721308708191, -0.009849045425653458)","(0.8034190535545349, 0.6361236572265625, -0.03092573955655098)","(0.7746337652206421, 0.6389263272285461, -0.03657286986708641)","(0.7642565965652466, 0.6635032892227173, -0.038087546825408936)",Reach
46,"(0.7487932443618774, 0.9081079959869385, -4.153329200562439e-07)","(0.6880412101745605, 0.8496017456054688, -0.05262230709195137)","(0.6601168513298035, 0.7455448508262634, -0.07619193196296692)","(0.6576383113861084, 0.6340524554252625, -0.08638409525156021)","(0.6605650186538696, 0.5529166460037231, -0.0894402265548706)","(0.7562394738197327, 0.7422441840171814, -0.08567194640636444)","(0.7047443389892578, 0.5988244414329529, -0.09907662123441696)","(0.6854071021080017, 0.6427629590034485, -0.09345019608736038)","(0.6900431513786316, 0.6935335397720337, -0.08770369738340378)","(0.7905563712120056, 0.7241865992546082, -0.06136903911828995)","(0.7223442792892456, 0.5958758592605591, -0.07976330816745758)","(0.7019169926643372, 0.6395955085754395, -0.0738644003868103)","(0.7133774757385254, 0.6850619912147522, -0.06997647881507874)","(0.8066345453262329, 0.7067662477493286, -0.03777388483285904)","(0.7489298582077026, 0.5850459337234497, -0.05652939900755882)","(0.7215881943702698, 0.6186792850494385, -0.05141398310661316)","(0.7246509194374084, 0.6664509177207947, -0.046930812299251556)","(0.8107494115829468, 0.6913081407546997, -0.017252853140234947)","(0.7809716463088989, 0.588192343711853, -0.03822941705584526)","(0.7531731724739075, 0.5913435816764832, -0.04314501956105232)","(0.7436168789863586, 0.6193462014198303, -0.04405713081359863)",Reach
47,"(0.7329338788986206, 0.8731929063796997, -4.240905013830343e-07)","(0.6691627502441406, 0.8271558880805969, -0.05844016373157501)","(0.6355867385864258, 0.7255141139030457, -0.08526882529258728)","(0.6297677159309387, 0.6111599802970886, -0.09608538448810577)","(0.6338881850242615, 0.5287923812866211, -0.09901215136051178)","(0.7347326278686523, 0.7151092290878296, -0.10258886218070984)","(0.6772328615188599, 0.5711661577224731, -0.11576047539710999)","(0.6606412529945374, 0.6230752468109131, -0.10636287927627563)","(0.669253408908844, 0.6707943081855774, -0.09823796153068542)","(0.7685728073120117, 0.6917992234230042, -0.07479828596115112)","(0.6979003548622131, 0.5690411925315857, -0.09270623326301575)","(0.6790250539779663, 0.6174666285514832, -0.08343660086393356)","(0.6917738914489746, 0.6597888469696045, -0.07788603007793427)","(0.7838940620422363, 0.6694128513336182, -0.04699695482850075)","(0.7239652872085571, 0.5581070184707642, -0.06478127837181091)","(0.6987277865409851, 0.5979081392288208, -0.05730481818318367)","(0.7040103673934937, 0.6434816122055054, -0.05221337080001831)","(0.7881521582603455, 0.6492192149162292, -0.022535264492034912)","(0.755428671836853, 0.5576244592666626, -0.043130457401275635)","(0.7295165061950684, 0.5683256387710571, -0.04756840690970421)","(0.7225974202156067, 0.5968452095985413, -0.048558447510004044)",Reach
